JobTitle,company,description,Level,Type,StandardJobTitle
Senior Sales Account Manager, Simple Touch Software, Full Time · Experienced · 3-5 Yrs of Exp · Sales · Business Development · POS Sofwtare · Software · ERP · CRM · POS · B2B · Software Solutions · Information Technology (IT) · Sales Skills - July 25,Experienced,Full Time,Software Engneering 
Help Desk Specialist, Shoura Chemicals, Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Help Desk · Information Technology (IT) · Computer Systems · Mobile Devices · Engineering · Installation · Maintenance - July 28,Entery Level,Full Time,Software Engneering 
Senior UI/UX Designer, SURE International Technology, Full Time · Experienced · 5+ Yrs of Exp · UI Design · UX Design · Computer Science · Computer Engineering · Information Technology (IT) · InVision · Wireframe · Adobe Illustrator · Adobe Photoshop - June 29,Experienced,Full Time,Software Engneering 
CRM Specialist - Handover, Delta Capital for Urban Development, Full Time · Experienced · 3-5 Yrs of Exp · CRM · Logistics · Procurement · Purchasing · Customer Service/Support - July 12,Experienced,Full Time,Software Engneering 
Senior Quality Assurance Engineer - KSA, Aqwas, Full Time · Work From Home · Experienced · 3-5 Yrs of Exp · Quality Assurance · Quality · Engineering · Software Testing · Automation · Quality Control · Software Development · Testing · Software - June 16,Experienced,Full Time,Software Engneering 
Senior DevOps Engineer - Remotely, Nile Bits, LLC, LLC,Full Time,Software Engneering 
UI/UX Designer, O7 Therapy, Full Time · Experienced · 3-5 Yrs of Exp · UI · UX · Design · Software · UI/UX · Wireframe · Design Software · UI/UX Designer · UX Designer · Information Technology (IT) · Portfolio · Designer - July 15,Experienced,Full Time,Software Engneering 
Frontend Engineering Lead, TurnDigital, Full Time · Manager · 5+ Yrs of Exp · Kentico · Vue · Sitecore · Umbraco · CSS · Lead · Bootstrap · Computer Science · Information Technology (IT) · Software Development · Computer Engineering - June 28,Managerial,Full Time,Software Engneering 
Business Analyst, Advansys ESC, Full Time · Experienced · 4-6 Yrs of Exp · Business Analysis · Information Technology (IT) · English · Agile · Software Development · Communication Skills · Finance · Computer Science · Analysis - June 16,Experienced,Full Time,Software Engneering 
Odoo Sales Account Manager - Saudi Arabia (Must..., OdooTec, Full Time · Experienced · 2+ Yrs of Exp · ERP · Odoo · CRM · Sales · Enterprise Software · eCommerce · IT · IT Sales · Software · Enterprise · B2B · Business Selling · Business Development - June 30,Experienced,Full Time,Software Engneering 
Help Desk Specialist, Decent Home Wooden Products, Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Help Desk · Installation · A+ · N+ · Software · Technical Support · Software Engineering - July 26,Entery Level,Full Time,Software Engneering 
UI UX Designer, Smart IT Business, Full Time · Entry Level · 1-2 Yrs of Exp · UX · UI · Information Technology (IT) · Design · Computer Science · UI/UX · Software · Illustrator · Adobe Illustrator · Photoshop · Adobe · Web Design - July 6,Entery Level,Full Time,Software Engneering 
[CGEG012] Product Owner - Cairo., Cegedim, Full Time · Experienced · 6+ Yrs of Exp · Software Development · Healthcare Market · Project Management · Scrum · BDD · Engineering · Agile · Computer Science · PMP · Business Analysis · Kanban - June 13,Experienced,Full Time,Software Engneering 
[CGEG012] Product Owner - Cairo., Cegedim, Full Time · Experienced · 6+ Yrs of Exp · Software Development · Healthcare Market · Project Management · Scrum · BDD · Engineering · Agile · Computer Science · PMP · Business Analysis · Kanban - June 13,Experienced,Full Time,Software Engneering 
Integration Engineer, Sumerge, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · XML · JSON · XSLT · SOAP · WSDL · Computer Science · RESTful · Software Engineering · Engineering · IIB · IIB Integration - June 6,Experienced,Full Time,Software Engneering 
Web Graphic / UX Designer, Initium Solutions, Full Time · Entry Level · 1-3 Yrs of Exp · Design · Web Design · UX · HTML · CSS · javaScript · Photoshop · Web · Graphic Design · Agile · Information Technology (IT) · Illustrator · Software - June 20,Entery Level,Full Time,Software Engneering 
Network Security Engineer, Perfect Presentation, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Engineering · Security · Information Technology (IT) · IT/Software Development · Engineering - Telecom/Technology - July 29,Experienced,Full Time,Software Engneering 
Oracle Financials Consultant, Raya, Full Time · Experienced · 3-9 Yrs of Exp · Oracle · Information Technology (IT) · Finance · Accounting · ERP · EBS · Fusion · Computer Science · English · Business · Consultant · Cloud - July 15,Experienced,Full Time,Software Engneering 
Machine Learning Engineer, Caelum Egypt, Full Time · Experienced · 3+ Yrs of Exp · Engineering · Machine Learning · Computer Science · Information Technology (IT) · Computer Engineering · Computer Vision · C++ · Python · Image Processing - July 29,Experienced,Full Time,Software Engneering 
ERP Project Manager, Pro Grow, Full Time · Manager · 10+ Yrs of Exp · Project Management · Information Technology (IT) · Software · ERP · Computer Science · PMP · IT/Software Development · Project/Program Management - July 15,Managerial,Full Time,Software Engneering 
Full Stack Team Leader (Node.js), Tech SquAd, Full Time · Manager · 7+ Yrs of Exp · Computer Science · Software Development · javaScript · Agile · Git · nodejs · MERN · Team leader · CTO · Information Technology (IT) · Software · AWS - July 8,Managerial,Full Time,Software Engneering 
Back-End Engineer - Cairo, Filkhedma, Full Time · Experienced · 3-5 Yrs of Exp · Laravel · PHP · Lumen · Database Administration · REST APIs · HTML5 · CSS3 · Docker · Git · PHPUnit · javaScript · JSON · Web Token · PHP Framework - July 14,Experienced,Full Time,Software Engneering 
Help Desk Specialist, Sky Distribution, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Software · Computer Hardware · Installation · LAN · WAN · CCTV · Maintenance · Help Desk · Computer Science - June 22,Experienced,Full Time,Software Engneering 
Systems Engineer, Sumerge, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · FileNet · DevOps · HTTP · Installation · Software Engineering · Application Server · LDAP · Linux - June 29,Experienced,Full Time,Software Engneering 
Indoor Sales Representative - Alexandria, Bishop Integrated Solutions, Full Time · Entry Level · 1+ Yrs of Exp · IT · Software · Sales · Sales Target · Sales Skills · Indoor Sales · IT/Software Development · Sales/Retail - July 26,Entery Level,Full Time,Software Engneering 
DevOps Engineer, Beyond Solution, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · AWS · Linux · Rest · Information Technology (IT) · SonarQube · Docker · XRat · Jira · Bitbucket · Scripting · DevOps · CI · CD - July 28,Entery Level,Full Time,Software Engneering 
Graphic Designer, Al Omaraa Group for Ceramic and Porcelain Production, Full Time · Experienced · 3+ Yrs of Exp · Creative · Hard Working · Graphic Design · Photoshop · Illustrator · Indesign · Creative/Design/Art - June 10,Experienced,Full Time,Software Engneering 
Project Manager, IRSC, Full Time · Manager · 5-7 Yrs of Exp · Project Management · Engineering · Management · Project · Electrical Engineering · English · PMP · Construction · Microsoft Office · AutoCAD - July 29,Managerial,Full Time,Software Engneering 
DevOps/SysOps ( 100% Remote ), dlivr.io, Full Time · Work From Home · Experienced · 5+ Yrs of Exp · AWS · Linux · YML · DevOps · Computer Science · Computer Engineering · Information Technology (IT) · English · WebApps · VCS · Git - June 6,Experienced,Full Time,Software Engneering 
CRM Specialist -, Castle developments, Full Time · Experienced · 2-4 Yrs of Exp · CRM · Customer Service · Real Estate · Sales · English · Marketing · Skills · Analytical · IS · experience · Customer Service/Support - June 29,Experienced,Full Time,Software Engneering 
Science Teacher - French Language, GEMS Education, Full Time · Experienced · 2+ Yrs of Exp · Science Teaching · Teaching · Education · ICT · International School · French · R&D/Science · Education/Teaching - July 19,Experienced,Full Time,Software Engneering 
Solution Sales Professional, Webhelp, Full Time · Experienced · 5+ Yrs of Exp · Sales · Software · Sales Skills · Sales Target · Solutions Sales · IT Sales · Cloud · IT/Software Development · Sales/Retail - June 20,Experienced,Full Time,Software Engneering 
Migration Project Manager, FlairsTech, Full Time · Experienced · 2+ Yrs of Exp · English · MS Office · Migration · Project Management · Azure · German · Automotive · IT-Change Management · PMI · IPMA · SQL · Visio · Microsoft Project - July 7,Experienced,Full Time,Software Engneering 
Migration Project Manager, FlairsTech, Full Time · Experienced · 2+ Yrs of Exp · English · MS Office · Migration · Project Management · Azure · German · Automotive · IT-Change Management · PMI · IPMA · SQL · Visio · Microsoft Project - July 7,Experienced,Full Time,Software Engneering 
UI/UX Designer - Mid & Senior Level, Ibtikar, Full Time · Work From Home · Experienced · 2-7 Yrs of Exp · UI · UX · Information Technology (IT) · Design · UI/UX · Illustrator · Photoshop · Adobe · Sketch · Adobe Illustrator · Software - July 13,Experienced,Full Time,Software Engneering 
Export Manager For Agricultural Company - 10th..., Confidential, Full Time · Manager · 15+ Yrs of Exp · Export · Market Research · Logistics · Marketing · FMCG · Management · English · Production · Logistics/Supply Chain · Operations/Management · Sales/Retail - June 16,Managerial,Full Time,Software Engneering 
Data Analyst, Misrhytech, Full Time · Experienced · 2-3 Yrs of Exp · Data Analysis · Analytical · Computer Science · Information Technology (IT) · Analysis · Troubleshooting · Installation/Maintenance/Repair - June 28,Experienced,Full Time,Software Engneering 
Senior Database Engineer, e-finance, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Database · SQL · Administration · SQL Server Database Management · ORACLE Server Database Management · TOGAF · ITIL Expert - July 14,Experienced,Full Time,Software Engneering 
MERN Stack Team Leader, Tech SquAd, Full Time · Manager · 5+ Yrs of Exp · Computer Science · Software Development · javaScript · Agile · Git · nodejs · MERN · Team leader · CTO · Information Technology (IT) · Software · AWS - June 28,Managerial,Full Time,Software Engneering 
Technical Support Engineer, HeadHunters, Full Time · Experienced · 2-3 Yrs of Exp · Technical Support · Computer Science · Computer Engineering · Information Technology (IT) · Engineering · Software · Troubleshooting · CCNA · MCSE - June 14,Experienced,Full Time,Software Engneering 
Senior Oracle DBA, e-finance, Full Time · Experienced · 3-8 Yrs of Exp · Database · Oracle · SQL · Engineering · SQL Server · Software · MySQL · Performance Tuning · DBA · Oracle DBA · MS DBA · Oracle SQL · Computer Science - July 15,Experienced,Full Time,Software Engneering 
Product Manager, Mideast Software, Full Time · Entry Level · 1-4 Yrs of Exp · Product Management · Product Development · Information Technology (IT) · Product · Products · Development · Research · IT/Software Development - July 11,Entery Level,Full Time,Software Engneering 
Help Desk & System Admin Engineer, Confidential, Full Time · Experienced · 3+ Yrs of Exp · Males Only · ITI · MCITP · CCNA · Computer Hardware · Software · TCP/IP · Information Technology (IT) · Computer Science · Apple OS · AD · DNS · DHCP - July 12,Experienced,Full Time,Software Engneering 
UI/UX instructor, CODINGHUT, Contract · Experienced · 3+ Yrs of Exp · UI · UX · Adobe Photoshop · Back End · Software · Software Engineering · Computer Science · IT · Teaching · Design · Creative/Design/Art - June 12,Experienced,Full Time,Software Engneering 
Quality Assurance Manager E-commerce /Magento &..., Snap Tech, Full Time · Work From Home · Manager · 5+ Yrs of Exp · Software · Software Development · SQL · Development · Quality · Testing · QA · Automation Testing · DBMS · MSSQL · TestNG · JUnit - June 10,Managerial,Full Time,Software Engneering 
Sales Account Manager, Bavaya, Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · IT · CRM · Sales Target · Software · Account Manager · Cloud Call Center · Voip · IP Phones · Soft Phones · Sales/Retail - June 9,Entery Level,Full Time,Software Engneering 
Technical Project Lead, almentor, Full Time · Manager · 7-10 Yrs of Exp · Project Management · Computer Science · Information Technology (IT) · Software Development · Agile · Software · Angular · Java · Design Patterns - June 26,Managerial,Full Time,Software Engneering 
Service Engineer (Docucare), Xerox Egypt, Full Time · Entry Level · 0-2 Yrs of Exp · Software · English · Technical Support · Mechatronics · IT Information Technology · Installation/Maintenance/Repair · Engineering - Telecom/Technology - July 23,Entery Level,Full Time,Software Engneering 
System Analyst, Caduceus Lane, Full Time · Experienced · 4-6 Yrs of Exp · Computer Science · Information Technology (IT) · Business Analysis · System Analysis · Software · Testing · Microsoft Office · Business · Programming - July 29,Experienced,Full Time,Software Engneering 
Help Desk Specialist, Cashcall, Full Time · Entry Level · 1-3 Yrs of Exp · Startup · Information Technology (IT) · Telecommunication · Computer Hardware · Computer Science · Computer Maintenance · Help Desk · Maintenance · LAN - June 10,Entery Level,Full Time,Software Engneering 
System Implementation Engineer, Fawry Banking & Payment Technology Services, Full Time · Experienced · 2-4 Yrs of Exp · Financial Applications · Implementation Engineer · Product Engineer · XML · DBMS · SOAP-UI · Mobile applications · Web Development · UAT · Testing - June 20,Experienced,Full Time,Software Engneering 
System Analyst, ACTS, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Business Analysis · Information Technology · Computer Science · System Analysis · Analysis · Software · Testing · English - June 21,Experienced,Full Time,Software Engneering 
Android Engineer, CASHU, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Software Engineering · Engineering · Android · Mobile Development · Android SDK · Restful APIs · Computer Engineering · RESTful · APIs - June 20,Experienced,Full Time,Software Engneering 
Scrum Master, Dimofinf Operations Center, Full Time · Experienced · 2-3 Yrs of Exp · Scrum Master · Project Management · Agile · Information Technology (IT) · Scrum · Management · Computer Science · Computer Engineering · Engineering - July 15,Experienced,Full Time,Software Engneering 
High School Telecommunications Teacher, NASS Academy, Full Time · Experienced · 2+ Yrs of Exp · Teaching · Education · School · English · Telecommunication · IT · Computer Science · Software · Software Engineering · IT/Software Development - June 7,Experienced,Full Time,Software Engneering 
Release Manager, Confidential, Full Time · Manager · 5-7 Yrs of Exp · Computer Engineering · Information Technology (IT) · Release Management · Computer Science · PMP · ITILv3 · OSA · RCV · ST · Process Owner · Release - July 7,Managerial,Full Time,Software Engneering 
Help Desk Specialist, TurnDigital, Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Installation · Help Desk · Troubleshooting · Computer · English · IT · CCNA · Maintenance · MCSA - June 29,Entery Level,Full Time,Software Engneering 
Network Engineer, Softec Technologies, Full Time · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · Network Security · Networking · Computer Science · Engineering · Network Administration · Network · English · Security - June 22,Experienced,Full Time,Software Engneering 
Project Manager, Aman Holding, Full Time · Manager · 5-10 Yrs of Exp · PMP · Project Management · Java · Software · SQL · MYSQL · Software Project Management · Software Project Manager · Java Software Development - June 10,Managerial,Full Time,Software Engneering 
Senior Python Technologist, Nagwa, Full Time · Experienced · 3+ Yrs of Exp · Python · SQL · DJANGO · NOSQL · Computer Science · GIT · IT · Engineering · Telecom · IT/Software Development · Engineering - Telecom/Technology - July 13,Experienced,Full Time,Software Engneering 
Senior Project Manager, Interact Technology Solutions, Full Time · Manager · 10+ Yrs of Exp · Microsoft Office · PMP · IT · Business · Communication · Management · Project Management · Information Technology (IT) · Computer Science · Software · Agile - June 13,Managerial,Full Time,Software Engneering 
Autosar Engineer - (Relocation To Croatia), GlobalLogic, Full Time · Entry Level · 1+ Yrs of Exp · Linux · CANoe · English · Computer Science · Software · Software Engineering · Software Devlopment · Embbeded · Embedded C · Automotive · Autosar - July 27,Entery Level,Full Time,Software Engneering 
Senior Front End Engineer, buseet, Full Time · Experienced · 3-5 Yrs of Exp · React · Software Development · frontend · Computer Science · Information Technology (IT) · javaScript · Design · HTML · MySQL · Testing · SEO - July 12,Experienced,Full Time,Software Engneering 
Senior Business Analyst, Easy Cash, Full Time · Experienced · 3-5 Yrs of Exp · Analysis · Business Analysis · Product · Business · English · Information Technology (IT) · Agile · Software · Computer Science · Product Management - July 12,Experienced,Full Time,Software Engneering 
Assistant Lecturer In Engineering In Physics, Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Teaching · Education · Communication · Communication Skills · Engineering · English · Physics · TOEFL · Engineering - Other · Education/Teaching - July 26,Entery Level,Full Time,Software Engneering 
Assistant Lecturer In Engineering In Mathematics, Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Teaching · Education · Engineering · Communication · Computer · Mathematics · Research · English · TOEFL · Engineering - Other · Education/Teaching - July 26,Entery Level,Full Time,Software Engneering 
Quality Control Lead, TurnDigital, Full Time · Manager · 6+ Yrs of Exp · Startup · Testing · Software Testing · Security · SEO · API Testing Methodologies · SCRUM · Automation · Performance · Agile · API · Quality Control - June 24,Managerial,Full Time,Software Engneering 
UX Designer, WebBeds, Full Time · Experienced · 3-6 Yrs of Exp · Information Technology (IT) · Design · UX · Software · Travel · Arabic · English · Product Management · Web Design · Creative/Design/Art - June 24,Experienced,Full Time,Software Engneering 
Senior Quality Control Engineer, Extreme Solution, Full Time · Experienced · 5-8 Yrs of Exp · Quality Control · Testing · Software · Automation · Automation Testing · API · Quality · Engineering · Quality Assurance · English · Jira · QA · QC - July 27,Experienced,Full Time,Software Engneering 
Data Analytics Team Lead, Fawry Banking & Payment Technology Services, Full Time · Manager · 6+ Yrs of Exp · Digital Marketing · Marketing · Social Media · Google Analytics · Digital · Analytics · Computer Science · Information Technology (IT) · Software - July 10,Managerial,Full Time,Software Engneering 
Business Coordinator, Mitsui & Co., Full Time · Experienced · 3+ Yrs of Exp · Admin · Administration · Engineering · Accounting · Economics · Commerce · International Trading · English · IT · Microsoft Office · Import · Export - June 14,Experienced,Full Time,Software Engneering 
Brand Manager, New Egypt Gold, Full Time · Manager · 5-7 Yrs of Exp · Marketing · Branding · Social Media · Market Research · Media · English · Microsoft Office · Business Development · Business Development - July 28,Managerial,Full Time,Software Engneering 
Technical Support Agent, Tafeal, Full Time · Experienced · 2+ Yrs of Exp · Customer Service · Customer Support · Technical Support · Troubleshooting · Computer Skills · Computer Science · Computer Engineering - June 17,Experienced,Full Time,Software Engneering 
Infrastructure Engineer, National Technology, Full Time · Experienced · 2-6 Yrs of Exp · Infrastructure · IT · Software · Computer Science · Engineering · Information Technology (IT) · Communication Skills · Communication · Security · Computer - June 18,Experienced,Full Time,Software Engneering 
Quality Assurance & Automation Engineer, Nile Bits, LLC, LLC,Full Time,Software Engneering 
QC Engineer, FlairsTech, Full Time · Experienced · 2-5 Yrs of Exp · Testing · Quality Assurance · Quality Control · Automated Testing · SQL · QC · Engineering · Software · API · Integration · Systems · Regression - July 26,Experienced,Full Time,Software Engneering 
Product Specialist/Senior Business Analyst, Silicon Egypt, Full Time · Work From Home · Experienced · 3-6 Yrs of Exp · Business Administration · Analysis · Project Management · Planning · Requirements Analysis · Computer Science · Business Analysis - July 12,Experienced,Full Time,Software Engneering 
Senior Product Owner - Alexandria, Caduceus Lane, Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Business Analysis · Business · Analysis · Product Owner · Product · HTML · PHP · CSS · Agile · Design - June 6,Experienced,Full Time,Software Engneering 
VOIP Administrator - Cairo, E3mel Business for Financial & Managerial Consultancy, Full Time · Experienced · 2-4 Yrs of Exp · Males Only · VOIP · Computer Science · LAN · Information Technology (IT) · Troubleshooting · CCNA · Communication Skills · WAN · IT/Software Development - June 14,Experienced,Full Time,Software Engneering 
System Administrator, TurnDigital, Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · System Administration · Computer Science · MCSA · Security · Networks · LAN · Communication · Network · Cloud · WAN - June 29,Entery Level,Full Time,Software Engneering 
Sr. DevOps Engineer, Si-Ware Systems, Full Time · Experienced · 3+ Yrs of Exp · DevOps · Computer Science · Engineering · Information Technology (IT) · IT/Software Development · Engineering - Telecom/Technology - June 6,Experienced,Full Time,Software Engneering 
Scrum Master, Micro Engineering, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Agile · Computer Science · Scrum Master · Software Development · Scrum · Software · Engineering · Software Engineering - June 13,Experienced,Full Time,Software Engneering 
MS Dynamics Consultant, New Egypt Gold, Full Time · Experienced · 5-7 Yrs of Exp · Information Technology (IT) · Computer Science · ERP · AX · Dynamics · AX2012 · Telecom Engineering · IT/Software Development - July 10,Experienced,Full Time,Software Engneering 
.Net Team Leader, Advansys ESC, Full Time · Experienced · 8+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · OOP · .NET · English · Design · Design Patterns · C# · IT/Software Development - July 5,Experienced,Full Time,Software Engneering 
Senior Account Manager, FlairsTech, Full Time · Experienced · 3-5 Yrs of Exp · Sales · Customer Service · Account Management · Communication Skills · SaaS · Business · Sales Skills · Sales Target · Customer Engagement · Software - July 18,Experienced,Full Time,Software Engneering 
Lecturer Electrical Engineering - Embedded Systems, El Sewedy Education - The Knowledge Hub Universities, Full Time · Experienced · 5+ Yrs of Exp · Electrical Engineering · Engineering · Mechanical Engineering · Communication · Communication Skills · Business · Electrical · Education · Teaching - June 28,Experienced,Full Time,Software Engneering 
System Administrator, Monkeys, Full Time · Part Time · Contract · Entry Level · 1-5 Yrs of Exp · Information Technology (IT) · IT · Networks · VMWare · DNS · Engineering · Linux · System Administration · Administration - June 16,Entery Level,Full Time,Software Engneering 
Sales Manager (Government or Defense Sectors), egabi solutions, Full Time · Manager · 8+ Yrs of Exp · Males Only · Sales · Sales Skills · Sales Target · Account Management · Business Development · Customer Service · Communication · Management · Business - July 12,Managerial,Full Time,Software Engneering 
Front End Technical Lead, LINK Development, Full Time · Work From Home · Manager · 7-9 Yrs of Exp · Computer Science · Software Development · Front-End · SASS · javaScript · HTML5 · Angular · Design · Information Technology (IT) · Git - New,Managerial,Full Time,Software Engneering 
Product Owner - UK LamasaTech Team (Alexandria), Procrew, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Software Development · Engineering · Software · Computer Science · Information Technology (IT) · Product Owner · Agile · English - July 7,Experienced,Full Time,Software Engneering 
Senior UI /UX Designer, Caelum Egypt, Full Time · Experienced · 5-7 Yrs of Exp · UI/UX · Illustrator · HTML · CSS · Design · Photoshop · Information Technology (IT) · Computer Science · UI · UX · Software · UX Design · English - June 17,Experienced,Full Time,Software Engneering 
Scrum Master, Fawry Banking & Payment Technology Services, Full Time · Manager · 7-10 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Agile · ERP · PMP · Project Management · Scrum · Scrum Master · Software Development - June 15,Managerial,Full Time,Software Engneering 
Operations Manager, Aman Holding, Full Time · Manager · 10-20 Yrs of Exp · Operations · Java · Software House · Retail · Management · Software Companies · IT/Software Development · Operations/Management - July 1,Managerial,Full Time,Software Engneering 
Information Security Expert, Etisalat Misr, Full Time · Experienced · 3-5 Yrs of Exp · IT · Technology · Technical · software · network · systems · security engineering · application development · System Administration · Information Security - June 13,Experienced,Full Time,Software Engneering 
UI/UX Lead, Rytalo, Full Time · Work From Home · Manager · 6-10 Yrs of Exp · Information Technology (IT) · Computer Science · Agile · Git · MySQL · AJAX · JSQN · XML · CSS · javaScript · NoSQL · HTML · Java - July 5,Managerial,Full Time,Software Engneering 
Data Center & Systems Administrator, AIU, Full Time · Experienced · 3+ Yrs of Exp · Data Center · Systems Administration,Experienced,Full Time,Software Engneering 
Application Support Specialist - ORACLE Fusion..., Al-Amal Al-sharif For Plastic, Full Time · Experienced · 2-4 Yrs of Exp · Application support · Oracle · IT · Information System · Software · Software Engineering · Software Development · Technical Support · SCM - July 8,Experienced,Full Time,Software Engneering 
Test Automation Engineer, Expleo, Full Time · Entry Level · 1-3 Yrs of Exp · Automation · Testing · Computer Science · Information Technology (IT) · Automation Testing · Software Testing · Quality · IT/Software Development · Quality - July 8,Entery Level,Full Time,Software Engneering 
System Specialist, Etisalat Misr, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Systems · Telecommunications · Electronics · IT/Software Development - June 14,Entery Level,Full Time,Software Engneering 
Business Unit Manager - Cardiovascular Portfolio, Multicare, Full Time · Manager · 3+ Yrs of Exp · Sales · Business Development · Management · Pharmaceutical · Leadership · Marketing · Pharma · Sales Skills · Sales Target · Marketing/PR/Advertising - New,Managerial,Full Time,Software Engneering 
Calypso Architect, SSC Egypt, Full Time · Work From Home · Experienced · 7-12 Yrs of Exp · Calypso · implementing · IT · Information Technology · Java Development · Software Development · Configuration · Telecom Engineering - July 5,Experienced,Full Time,Software Engneering 
Purchasing Manager, Tafaseel. Co, Full Time · Manager · 2-5 Yrs of Exp · Purchasing · Logistics · Supply Chain · Management · Supply Chain Management · Administration · Vendor Management · Procurement · Business · Negotiation - July 14,Managerial,Full Time,Software Engneering 
Project Manager, Archer Solutions, Full Time · Experienced · 3+ Yrs of Exp · Project Management · Computer Science · Engineering · English · Software · Computer Engineering · Information Technology (IT) · PMP · Business - July 28,Experienced,Full Time,Software Engneering 
Graphic Designer / Social Media Specialist, Horizon Chemical for Special Chemicals, Full Time · Part Time · Experienced · 3-5 Yrs of Exp · Design · Photoshop · Illustrator · Graphic · InDesign · Marketing · Social Media · E-marketing · Media · Creative/Design/Art - July 28,Experienced,Full Time,Software Engneering 
Account Manager, Minds, Full Time · Entry Level · 0-6 Yrs of Exp · Information Technology (IT) · Operations · Sales · Sales Skills · Sales Target · Software · Human Resources (HR) · Key Account · Account Management - July 13,Entery Level,Full Time,Software Engneering 
Operations Manager, Dimofinf Operations Center, Full Time · Manager · 7+ Yrs of Exp · Operations · Information Technology (IT) · Software Development · Networking · Hosting · Commercial Acumen · Programming · English · Leadership - June 9,Managerial,Full Time,Software Engneering 
Senior UI/UX Designer, Digital Harbor, Full Time · Experienced · 4+ Yrs of Exp · UI · UX · Information Technology (IT) · Computer Science · Engineering · Design · UX Design · UI Design · Wireframes · UX Designer · UI/UX Designer - June 24,Experienced,Full Time,Software Engneering 
Production Pharmacist - Solid Dosage Forms, Multicare, Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Production · Solid · #pharmaceutical · #manufacturing · #pharmacist · #newcairo · English · Pharmacy · Manufacturing/Production - June 21,Entery Level,Full Time,Software Engneering 
Business Analyst, e Aswaaq Misr, Full Time · Experienced · 2+ Yrs of Exp · Business Analysis · Information Technology (IT) · Analysis · Computer Science · English · Arabic · Science · IT · IT/Software Development - June 21,Experienced,Full Time,Software Engneering 
Senior Cyber Security Engineer (New Cairo), Ibn Sina Pharma, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Security · Engineering · Computer Science · CCNP Security · CCNP · CISSP · CEH · English · Science · Computer · Skills - New,Experienced,Full Time,Software Engneering 
Technical & Network Support Specialist For..., Wide Horizons, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Installation · Technical Support · CCNA · Switches · IP · MCSE · Networks · Computer Science · English - July 25,Experienced,Full Time,Software Engneering 
Inside Sales Consultant (International Markets), citPEAK, Full Time · Experienced · 3-5 Yrs of Exp · Indoor Sales · Sales · Sales Skills · Sales Target · Communication Skills · Call Center · Marketing · Telesales · B2B Sales · Software Products · English - July 5,Experienced,Full Time,Software Engneering 
Senior DevOps Engineer - Cairo, MoneyFellows, Full Time · Experienced · 2+ Yrs of Exp · DevOps · AWS · Jenkins · Agile · Microservices · Computer Science · Information Technology (IT) · Software Engineering · Automation · Kubernetes · Azure - June 20,Experienced,Full Time,Software Engneering 
UI/UX Designer, Confidential, Full Time · Entry Level · 1+ Yrs of Exp · UI/UX · Software Development · Software · UI · UX · Adobe Illustrator · Information Technology (IT) · Design · Computer Science · Illustrator · Adobe - June 7,Entery Level,Full Time,Software Engneering 
Junior SW QC Engineer - Banha, Z2 Data, Full Time · Entry Level · 0-1 Yrs of Exp · ISTQP · Quality Control · Software Testing · Computer Engineering · Postman · TFS · Information Technology (IT) · Computer Science · Java · Agile - June 6,Entery Level,Full Time,Software Engneering 
Technical Support Engineer, Datum International Data Systems, Full Time · Experienced · 2-3 Yrs of Exp · Technical Support · Information Technology (IT) · Engineering · Software Engineering · Customer Care · Maintenance · Troubleshooting · Computer Science - July 31,Experienced,Full Time,Software Engneering 
Graphic Designer & Social Media Specialist, The KPI Institute, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Adobe Illustrator · Adobe Photoshop · Social Media · Marketing · Media · E-marketing · English · Photoshop · Illustrator · Design - July 14,Entery Level,Full Time,Software Engneering 
