JobTitle,company,description,Level,Type,StandardJobTitle
Senior Serverless/NodeJS Developer, camelCase, Full Time · Experienced · 3+ Yrs of Exp · Web Development · Programming · Google Cloud · App Engine · Scalability · TDD · Information Technology (IT) · Computer Science · Software Engineering - July 25,Experienced,Full Time,Software Engneering 
Senior Full Stack .Net Developer, Luftborn, Full Time · Experienced · 4+ Yrs of Exp · Angular · javaScript · Computer Science · Software Development · English · Software · Software Engineering · Full Stack · .NET · C# · Docker · HTML - July 14,Experienced,Full Time,Software Engneering 
Back End Developer, OSTOUL Capital Company, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Development · Software · Design · APIs · Software Engineering - July 14,Experienced,Full Time,Software Engneering 
Full Stack Developer, Confidential, Full Time · Experienced · 5+ Yrs of Exp · SQL · Computer Science · Software Development · javaScript · CSS · HTML · C# · ASP.NET · Information Technology (IT) · MVC · Software · Angular - June 28,Experienced,Full Time,Software Engneering 
.NET Developer (Cairo), DMS, Full Time · Experienced · 2+ Yrs of Exp · Computer Science · .NET · C# · OOP · MVC · .Net Core · Microsoft SQL Server · Oracle DB · jQuery · HTML5 · javaScript · ITI · Configuration · ASP.NET - July 13,Experienced,Full Time,Software Engneering 
Go Developer, VA Computing Egypt, Full Time · Experienced · 3+ Yrs of Exp · AWS · Agile · C++ · Computer Engineering · Computer Science · Information Technology (IT) · Software Engineering · Engineering · NoSQL · Go · Go Lang - July 10,Experienced,Full Time,Software Engneering 
Java Developer, Apps Pro, Full Time · Experienced · 2+ Yrs of Exp · Java · Information Technology (IT) · Spring · React · Java Development · Computer Science · Software Development · Spring MVC · AWS · MVC - June 29,Experienced,Full Time,Software Engneering 
Senior Android Developer, Fawry Banking & Payment Technology Services, Full Time · Experienced · 5-7 Yrs of Exp · Information Technology (IT) · Engineering · Android · Android Development · Mobile Applications · Computer Science · Computer Engineering · Java · JSON - July 12,Experienced,Full Time,Software Engneering 
Node JS Backend Developer, Rubikal, Full Time · Experienced · 2-5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Node.js · Engineering · javaScript · SQL · JS · Backend · APIs · Node - June 27,Experienced,Full Time,Software Engneering 
Ruby on Rails Developer - Senior Mid Level, Rubikal, Full Time · Experienced · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Ruby · javaScript · Engineering · SQL · Computer · APIs · Information Systems - June 27,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer - .NET Core (Scrum), Daily EDI, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Software Development · ASP.NET · javaScript · .NET · SQL · Scrum · Agile · HTML · jQuery · ASP.NET Core · Information Technology (IT) - July 12,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer - .NET Core..., Daily EDI, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · javaScript · HTML5 · ASP.NET · C# · ASP.NET Core · Software Development · ASP · core · MSSQL · Software · Computer Science - July 12,Experienced,Full Time,Software Engneering 
Senior Java Developer, Coral Technology, Full Time · Experienced · 3+ Yrs of Exp · Java · Software Development · Computer Science · Linux · JPA · servlets · sevlets · EJB · JAX · JAXB · OOP · JUnit · HTML5 · Kotlin · JavaScript - June 22,Experienced,Full Time,Software Engneering 
IT Telesales Representative, Confidential, Full Time · Work From Home · Experienced · 3-4 Yrs of Exp · Sales · Telesales · IT · Sales Skills · Customer Service · Communication · Sales Target · IT Sales · English · Telemarketing - June 7,Experienced,Full Time,IT Category
.NET Full Stack Developer, Ebling, Work From Home · Experienced · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · ITI · javaScript · SQL · .NET · MySQL · C# · HTML5 · Development · Design - July 11,Experienced,Full Time And Part Time And Work From Home,Software Engneering 
MERN Stack Developer, Wadi Degla Group, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · MERN · MongoDB · Git · Computer Engineering · Web · Agile · ReactJS · Node.JS - July 11,Experienced,Full Time,Software Engneering 
Blockchain Specialist & Full-Stack Developer, Confidential, Full Time · Experienced · 2-10 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · blockchain · IT/Software Development · Engineering - Telecom/Technology - July 3,Experienced,Full Time,Software Engneering 
Front End Developer, American Academy, Full Time · Experienced · 2-4 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · CSS · Design · Web Development · Engineering · Software · English - June 15,Experienced,Full Time,Software Engneering 
Immediate Opening For Senior Xamarin Developer, Confidential, Full Time · Experienced · 5-10 Yrs of Exp · MVC · .NET · C# · Information Technology (IT) · Software Engineering · Xamarin · Mobile Development · MySQL · XAML · Software Development - June 16,Experienced,Full Time,Software Engneering 
React Native Developer - 4 Months Contract, iHorizons, Contract · Work From Home · Experienced · 3-10 Yrs of Exp · React Native · React · Mobile · Javascript · English · Computer Science · Software Development · Git · Control System · HTML - June 21,Experienced,Full Time And Part Time And Work From Home,Software Engneering 
Senior Quality Assurance Specialist - Software, Fixtag, Full Time · Experienced · 3-7 Yrs of Exp · Quality Control · Computer Science · Quality Assurance · Analysis · Communication Skills · Quality · Data · IT/Software Development · Quality - June 17,Experienced,Full Time,Software Engneering 
.Net Developer, Confidential, Full Time · Experienced · 2-5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · .NET · Software · Engineering · Information Technology · NET · Computer · English - June 25,Experienced,Full Time,Software Engneering 
Full Stack Developer, Tech-Hub, Full Time · Experienced · 2-5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · Angular · Software · MVC · Agile · Java · Development - June 14,Experienced,Full Time,Software Engneering 
Senior Full Stack .NET React Developer, Mercury Communications, Full Time · Experienced · 3-6 Yrs of Exp · C# · MVC · Git · Agile · .NET · React · Software · Angular · javaScript · Software Development · Information Technology (IT) · Computer Science - June 22,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer, BlueCloud, Full Time · Experienced · 4-6 Yrs of Exp · Computer Science · Software Development · Angular · .NET · SQL · MVC · javaScript · CSS · jQuery · Information Technology (IT) · HTML - June 15,Experienced,Full Time,Software Engneering 
Software Customer Support Specialist, Esmaar, Full Time · Experienced · 2-3 Yrs of Exp · Customer Service · Customer Support · ERP · Sales · English · Marketing · MS Office · Technical · Training · MS · Computer Science · Software · B2B - June 28,Experienced,Full Time,Software Engneering 
HR Generalist (Software Startups Experience), Tech SquAd, Full Time · Experienced · 2-5 Yrs of Exp · Males Only · Human Resources (HR) · Recruitment · Interviewing · Business Administration · Hiring · Labor · Payroll · Talent Acquisition · Labor Law - June 28,Experienced,Full Time,Software Engneering 
Back-End Developer, Shelter Technology, Full Time · Experienced · 2+ Yrs of Exp · Software Development · Programming · IT · Information Technology (IT) · Computer Science · javaScript · Engineering · SQL · English · NoSQL - June 22,Experienced,Full Time,Software Engneering 
Ios Mobile Developer, Smart Zone, Full Time · Experienced · 2-5 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Software Development · Software Engineering · Swift · Mobile Applications · iOS - June 14,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer, MuslimDo, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · React · PHP · Software · MySQL · Git · Web Development · Laravel · Development - June 23,Experienced,Full Time,Software Engneering 
Senior Net Full Stack Developer, Digital Talent MENA, Full Time · Experienced · 4-7 Yrs of Exp · .Net · Information Technology (IT) · Software Development · Software · React · IT/Software Development · Engineering - Telecom/Technology - June 28,Experienced,Full Time,Software Engneering 
Senior .Net Developer, microtec, Full Time · Experienced · 3-6 Yrs of Exp · Angular 2+ · Information Technology (IT) · .NET · Angular · ERP · Coding · Software Development · Computer Science · Agile · Testing · Integration - June 9,Experienced,Full Time,Software Engneering 
C# Senior Web Application Developer, Confidential, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · HTML5 · CSS3 · MVC · .Net · C# · ASP.NET · SQL · Java · Back-End · CSS · Web Development · JavaScript - July 16,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer (PHP Laravel & Vue.js), Starzly, Full Time · Experienced · 3-5 Yrs of Exp · full stack · Software Development · Laravel · React · MongoDB · Information Technology (IT) · Computer Science · MySQL · Git · Software · REST · OOP - July 19,Experienced,Full Time,Software Engneering 
Java Developer, Rytalo, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Engineering · Computer Science · Information Technology (IT) · Software Development · J2EE Design · Microservices · J2EE · NoSQL · Angular - June 20,Experienced,Full Time,Software Engneering 
.Net Developer, Rubikal, Full Time · Experienced · 3+ Yrs of Exp · Software Development · .NET · ASP.NET · Computer Science · Information Technology (IT) · Angular · Design · ASP · Azure · React · HTML · Entity Framework - June 27,Experienced,Full Time,Software Engneering 
Senior React Native & ReactJS Mobile Developer, Brmaja, Full Time · Experienced · 5+ Yrs of Exp · Software Development · Mobile Development · React · HTML5 · Angular · JSON · Agile · javaScript · ReactJS · Computer Science · Information Technology (IT) - July 8,Experienced,Full Time,Software Engneering 
Wordpress Developer, Jodran Realestate, Part Time · Contract · Experienced · 5-10 Yrs of Exp · HTML5 · javaScript · jQuery · Information Technology (IT) · Front-End · CSS3 · WordPress · PHP · Computer Science · Git · SVN · Software - June 4,Experienced,Part Time,Software Engneering 
Ionic Developer, Unvc, Full Time · Experienced · 2+ Yrs of Exp · Ionic · REST · API · JSON · Android · iOS · Software Development · start-up · Computer Science · Information Technology (IT) · React Native · React - July 15,Experienced,Full Time,Software Engneering 
Senior GIS Developer, ACTS, Full Time · Experienced · 4-6 Yrs of Exp · Software Development · GIS · Information Technology (IT) · Computer Science · ArcGIS · ESRI · ESRI ArcGIS · Software · Programming - June 24,Experienced,Full Time,Software Engneering 
Full Stack .Net Developer, ysolution, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · SQL · .NET · Computer Science · MVC · javaScript · C# · Software Development · Angular · CSS · Git · Agile · jQuery - June 21,Experienced,Full Time,Software Engneering 
Full Stack .Net Developer, Luftborn, Full Time · Experienced · 2+ Yrs of Exp · Angular · javaScript · Computer Science · Software Development · English · Software · Software Engineering · Full Stack · .NET · C# · Docker · HTML - July 6,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer, MEITS, Full Time · Experienced · 3-10 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Software · javaScript · RESTful · Web · Development · Agile · Angular · MySQL - June 21,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer, Cashcall, Full Time · Experienced · 3-4 Yrs of Exp · Startup · Information Technology (IT) · Telecommunication · Computer Science · Software Development · Software Engineering · Software · Java · Programming - July 6,Experienced,Full Time,Software Engneering 
Full Stack Developer, Fluidmeet, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · javaScript · React · Computer Science · Information Technology (IT) · HTML · Full Stack · PHP · MySQL · MVC · CSS · React Native - June 23,Experienced,Full Time,Software Engneering 
PHP Developer, VA Computing Egypt, Full Time · Experienced · 3-5 Yrs of Exp · PHP · Computer Science · Information Technology (IT) · Software Development · Software · Engineering · HTML5 · jQuery · CSS3 · Software Engineering - July 10,Experienced,Full Time,Software Engneering 
Odoo Developer, bus3, Full Time · Experienced · 10+ Yrs of Exp · Open ERP · Odoo ERP · Odoo · Information Technology (IT) · Python · Development · Database · Computer Science · Computer · PostgreSQL · Programming - June 20,Experienced,Full Time,Software Engneering 
Senior Back End Developer .NET -Remotely, NetEra, Full Time · Experienced · 5+ Yrs of Exp · AWS · .NET · Software Development · Docker · Game · Information Technology (IT) · Computer Science · javaScript · English · Backend · Software · Azure - June 20,Experienced,Full Time,Software Engneering 
Senior Front End Developer (Angular 8+), Neom Tech, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · HTML5 · Git · CSS3 · Front End · Software · javaScript · Agile · SASS · Design - July 15,Experienced,Full Time,Software Engneering 
Back End Developer, Akhnaton for Trading & Distributing, Full Time · Experienced · 2-5 Yrs of Exp · Information Technology (IT) · Software Development · PHP · Laravel · Computer Science · Software Engineering · English · Microsoft Office · Computer Skills - July 4,Experienced,Full Time,Software Engneering 
Full Stack Web Developer, Confidential, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · PHP · javaScript · laravel · nodejs · Computer Science · Software Development · IT/Software Development - June 14,Experienced,Full Time,Software Engneering 
Laravel Full Stack Developer (Full-Time), Confidential, Full Time · Experienced · 2-5 Yrs of Exp · javaScript · MySQL · HTML · Software Development · Information Technology (IT) · Laravel · Agile · MVC · English · Computer Science · Development - New,Experienced,Full Time,Software Engneering 
Flutter Developer, Spark Systems, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Flutter · Mobile Development · RESTful · UI · APIs · Development · Design · UX - June 9,Experienced,Full Time,Software Engneering 
iOS Developer - Mansoura DK, Awamer Alshabaka _اوامر الشبكه, Full Time · Experienced · 2+ Yrs of Exp · iOS · APIs · Swift · ITI · Information Technology · Computer Science · Software Development · RESTful · Information Technology (IT) · Engineering · Design - July 6,Experienced,Full Time,Software Engneering 
Front End Developer, 52nd Solution, Full Time · Experienced · 4+ Yrs of Exp · Front End · Information Technology (IT) · Engineering · Software Development · Angular · Git · HTML5 · CSS3 · SASS · SCSS · Responsive Design · NPM - New,Experienced,Full Time,Software Engneering 
Senior Mern Stack Developer, TravelYalla, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · React · MongoDB · APIs · Node.js · IT/Software Development - July 6,Experienced,Full Time,Software Engneering 
Oracle Developer, Beshara, Full Time · Experienced · 5-10 Yrs of Exp · PL/SQL · SQL · Oracle · Software Development · Computer · Configuration · Computer Science · Computer Engineering · Database · Engineering · PL - June 13,Experienced,Full Time,Software Engneering 
Senior Android Developer, PL-KSA, Full Time · Experienced · 4+ Yrs of Exp · Startup · Information Technology (IT) · RESTFUL APIs · Android · Git · SDK · Computer Science · Computer Engineering · Offline Storage · Android SDK - New,Experienced,Full Time,Software Engneering 
Senior Backend Developer (Laravel), Deli Techno, Full Time · Experienced · 4-6 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Laravel · PHP · Code · Project Management · GitHub · Coding · Bitbucket - New,Experienced,Full Time,Software Engneering 
Node JS Backend Developer - Full time Remotly, Artificial Intelligence and Data Mining (AIDM), Full Time · Work From Home · Experienced · 3-5 Yrs of Exp · javaScript · JSON · NoSQL · APIs · Backend · Web · Software Development · Programming · Computer Science · Information Technology (IT) - July 3,Experienced,Full Time,Software Engneering 
React Native Mobile Developer, Rescounts, Full Time · Part Time · Work From Home · Experienced · 2-4 Yrs of Exp · React Native · Computer Science · Software Development · Information Technology (IT) · IT/Software Development - July 11,Experienced,Full Time,Software Engneering 
Dot Net Full Stack Developer, Orchtech, Full Time · Experienced · 2+ Yrs of Exp · Software Development · javaScript · Angular · SQL · .NET · NodeJS · .Net Core · C# · MVC · ASP.NET · Software · Agile · Information Technology (IT) - June 15,Experienced,Full Time,Software Engneering 
PHP Developer, Confidential, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · PHP · MySQL · MVC · AngularJS · jQuery · javaScript · Git · Software Development - New,Experienced,Full Time,Software Engneering 
PHP Developer, inet.wroks, Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · PHP · Information Technology (IT) · Software Development · Web · PHP 7 · MySQL · MVC · SQL · CMS · MVC Frameworks - June 24,Experienced,Full Time,Software Engneering 
Senior Front-End Developer (Angular), Friendy Car, Full Time · Experienced · 4+ Yrs of Exp · FrontEnd · HTML5 · CSS3 · javaScript · jQuery · Computer Science · Computer Engineering · UX Design · Rest · Ajax · JSON · HTTP Protocol · SEO · JQuery - New,Experienced,Full Time,Software Engneering 
QSIT Full Stack Developer, Alkan CIT, Full Time · Experienced · 4-6 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · Software · .NET · Angular · MVC · Agile · C# · HTML5 · Git - June 16,Experienced,Full Time,IT Category
Full Stack MERN Developer, MOWEEX, Full Time · Work From Home · Experienced · 2+ Yrs of Exp · Computer Science · Software Development · javaScript · CSS · JSON · CSS3 · AWS · Development · Software · Information Technology (IT) - June 16,Experienced,Full Time,Software Engneering 
Senior Software Sales Specialist, Crystal Mind, Full Time · Experienced · 4-5 Yrs of Exp · Males Only · Sales Skills · Sales · Sales Target · Software · ERP · Software Sales · IT/Software Development · Sales/Retail - July 7,Experienced,Full Time,Software Engneering 
React Developer, Arabian Advanced Systems, Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · React · javaScript · CSS · Git · HTML5 · Design · CSS3 · APIs · Redux - New,Experienced,Full Time,Software Engneering 
Senior Back End Developer - Node JS, Isqan.com, Full Time · Work From Home · Experienced · 4-8 Yrs of Exp · Node.js · Information Technology (IT) · Software Development · Computer Science · Software · javaScript · AWS · SQL · NoSQL · Node - June 23,Experienced,Full Time,Software Engneering 
Node JS Back End Developer - Mid/Senior Level, Confidential, Part Time · Contract · Work From Home · Experienced · 2-4 Yrs of Exp · Nodejs · MySQL · javaScript · Node.js · Information Technology (IT) · Computer Science · Software Development · MongoDB - July 29,Experienced,Part Time,Software Engneering 
Senior IOT Solutions Developer, Interact Technology Solutions, Full Time · Experienced · 5+ Yrs of Exp · Microsoft Office · OOP concept · C# · ASP.NET · JavaScript · SQL · Microsoft CRM · SharePoint · MVC · Knockout · Angular JS · Computer Engineering - July 12,Experienced,Full Time,Software Engneering 
SharePoint Developer, SURE International Technology, Full Time · Experienced · 3-5 Yrs of Exp · SharePoint Online · ASP.NET · SharePoint · Computer Science · Software Development · javaScript · CSS · .NET · HTML · Information Technology (IT) - July 9,Experienced,Full Time,Software Engneering 
Senior SharePoint Developer, Future Face, Full Time · Experienced · 5+ Yrs of Exp · ASP.NET · Information Technology (IT) · SharePoint · javaScript · HTML · CSS · MVC · SQL · Engineering · Computer Science · Software Development · .NET - June 17,Experienced,Full Time,Software Engneering 
Senior Full-Stack Developer (.Net Core + Angular), Syscodeia, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Males Preferred · Net core · Bootstrap · Angular · .Net Core · Computer Science · Information Technology (IT) · Software Development - June 17,Experienced,Full Time,Software Engneering 
Senior Full-Stack Web Developer, asasalqarar, Full Time · Experienced · 4-8 Yrs of Exp · ASP.NET · MVC · Linq · AJAX · HTML · CSS · jQuery · JavaSript · AnjularJS · Microsoft SQL Server · Computer Science · Information Technology (IT) - June 10,Experienced,Full Time,Software Engneering 
Senior iOS Developer, YELO, Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Computer · iOS · Developer · JSON · MVP · MVC · REST · XML - July 8,Experienced,Full Time,Software Engneering 
Senior .NET Full Stack Developer, Confidential, Full Time · Work From Home · Experienced · 4+ Yrs of Exp · Information Technology (IT) · Software Development · Software Engineering · Software · Computer Science · ASP.NET · Front End · Back End - June 22,Experienced,Full Time,Software Engneering 
Senior Back-End Developer, Second profit, Full Time · Experienced · 3+ Yrs of Exp · Computer Science · Backend · Node.js · PostgreSQL · Software Development · Information Technology (IT) · Software Engineering · Programing · javaScript - July 28,Experienced,Full Time,Software Engneering 
Java Spring Boot Microservices Developer, Confidential, Full Time · Experienced · 3-6 Yrs of Exp · Computer Science · Java · Information Technology (IT) · Software Development · Spring Boots · GPA · Hibernate · Backend · Spring · Software · Spring Boot - June 14,Experienced,Full Time,Software Engneering 
Back End Web Developer - Django, Centro Global Solutions, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Software Development · Django · MySQL · CMS · Apache · Linux · DevOps · Computer Science · javaScript · Servers - July 7,Experienced,Full Time,Software Engneering 
Senior PHP Developer, GCSSD, Contract · Experienced · 5+ Yrs of Exp · Web Development · javaScript · PHP · HTML · CSS · jQuery · LAMP · React · MySQL · Information Technology (IT) · Software Development · Laravel · SQL - July 29,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer (React/Node.js), Virtual Worker Now, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · SQL · React · Software Development · Computer Science · CSS · HTML · Git · Loopback · Information Technology (IT) · Node.js - July 27,Experienced,Full Time,Software Engneering 
Senior Oracle Specialist/Developer, SIPES, Full Time · Experienced · 4-7 Yrs of Exp · Oracle · SQL · Business · ERP · Database · Information Technology (IT) · Computer Science · Software Development · FRS · Oracle SQL - June 13,Experienced,Full Time,Software Engneering 
Senior Front End Developer, Dimofinf Operations Center, Full Time · Experienced · 4-6 Yrs of Exp · HTML5 · CSS3 · javaScript · jQuery · React · Git · Agile · Bootstrap · wordpress · APIs · Frontend · Computer Science · Information Technology (IT) - July 27,Experienced,Full Time,Software Engneering 
Senior Full Stack Java Developer, Silicon Egypt, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Java · Computer Science · Software Development · javaScript · Software · SQL · Git · MySQL · REST · Design · JIRA · Apache - July 12,Experienced,Full Time,Software Engneering 
RPA Developer, SSC Egypt, Full Time · Work From Home · Experienced · 5+ Yrs of Exp · Advanced Macros · Information Technology (IT) · RPA · Computer Science · Software Development · Development · Testing · Application - July 5,Experienced,Full Time,Software Engneering 
Senior .Net Developer, LINK Development, Full Time · Work From Home · Experienced · 2-5 Yrs of Exp · Computer Science · Information Technology (IT) · ASP.NET · .NET · Software Development · javaScript · MVC · Computer Engineering · SQL - June 8,Experienced,Full Time,Software Engneering 
Java Developer, SSC Egypt, Full Time · Work From Home · Experienced · 5+ Yrs of Exp · Java · JSP · PL/SQL · Computer Science · Information Technology (IT) · Software Development · Development · Microservices · Kubernetes - July 5,Experienced,Full Time,Software Engneering 
Senior Front End Developer, LINK Development, Full Time · Experienced · 2-4 Yrs of Exp · Front-End · Computer Science · Information Technology (IT) · CSS3 · Angular · Software Development · HTML5 · javaScript · Web Development · React - June 28,Experienced,Full Time,Software Engneering 
Senior Java Developer (BPM), DIRAC SYSTEMS, Full Time · Experienced · 3+ Yrs of Exp · Java · Spring · J2EE · Spring Boot · Microservices · CI/CD · Cloud · Computer Science · Information Technology (IT) · Banking · BPM - July 10,Experienced,Full Time,Software Engneering 
Digital Developer - Backend, Confidential, Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · End-user support · Engineering · Desktop Support · Technical Support · Information Technology · IT · Request Management Process · HTML5 - June 20,Experienced,Full Time,Software Engneering 
UI/UX Designer & Developer (Full time - Remote), Tqniat Lab L.L.C, Full Time · Work From Home · Experienced · 4-7 Yrs of Exp · CSS · HTML · Front-End · Information Technology (IT) · Creative/Design/Art · IT/Software Development - June 20,Experienced,Full Time,Software Engneering 
Senior Front-End Developer - 6th October/..., Confidential, Full Time · Experienced · 3-5 Yrs of Exp · Software Development · Programming · Information Technology (IT) · Computer Engineering · SQL · NoSQL · AWS · Cloud Functions · Firebase · Git · DynamoDB - July 26,Experienced,Full Time,Software Engneering 
React Native Mobile Developer, Technic, Full Time · Experienced · 2-5 Yrs of Exp · react · native · developer · typescript · Software Development · Information Technology (IT) · Computer Science · React Native · Android · APIs · REST - July 26,Experienced,Full Time,Software Engneering 
Full Stack Developer (.NET), Tamweely, Full Time · Experienced · 2-3 Yrs of Exp · Software Development · Computer Science · Information Technology (IT) · javaScript · CSS · Angular · SQL · jQuery · .NET · Git · MVC · HTML5 · TFS - July 26,Experienced,Full Time,Software Engneering 
Odoo Developer, Initium Solutions, Full Time · Experienced · 2+ Yrs of Exp · Odoo · Information Technology (IT) · Computer Science · Python · Programming · Ubuntu · Odoo Framework · Design · Database · Oriented Programming - June 12,Experienced,Full Time,Software Engneering 
Front End Developer - Vue JS, Perfect Presentation, Full Time · Experienced · 5-7 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · javaScript · HTML · Angular · React · jQuery · Design · Agile · Bootstrap - July 13,Experienced,Full Time,Software Engneering 
Senior Full Stack .Net Developer, FlairsTech, Full Time · Experienced · 5+ Yrs of Exp · Full Stack · CSS · HTML · C# · .NET · Angular JS · Angular · ASP.NET · SQL · Computer Science · Information Technology (IT) · Software Development - July 25,Experienced,Full Time,Software Engneering 
Full Stack Java & React Developer - Cairo., Cegedim, Full Time · Experienced · 6-9 Yrs of Exp · Java · MVC · Git · SQL · Information Technology (IT) · Software Development · CSS · HTML · React · Engineering · javaScript · Computer Science · SVN - June 13,Experienced,Full Time,Software Engneering 
Front End Developer, Asdaa, Full Time · Experienced · 3-5 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Front-End · javaScript · React · Angular · HTML5 · CSS3 · jQuery · Vue · JS - July 4,Experienced,Full Time,Software Engneering 
Senior .Net Developer, Advansys ESC, Full Time · Experienced · 4-6 Yrs of Exp · Computer Science · Information Technology (IT) · .NET · Software Development · Troubleshooting · SQL · Coding · Application Development · Development - June 10,Experienced,Full Time,Software Engneering 
Senior Backend Developer (.NET), Shory, Full Time · Experienced · 6+ Yrs of Exp · Computer Science · Information Technology (IT) · .NET · SQL · Computer Engineering · Backend · Software Development · JSON · OOP · APIs · Development - July 27,Experienced,Full Time,Software Engneering 
Front End Developer, Icity, Full Time · Experienced · 7+ Yrs of Exp · Angular · UI · Git · Front-End · HTML · javaScript · Computer Science · Information Technology (IT) · Software Development · Design · Bootstrap · CSS - July 25,Experienced,Full Time,Software Engneering 
Senior Front End Developer React, FlairsTech, Full Time · Experienced · 4+ Yrs of Exp · Engineering · Information Technology (IT) · Software Development · React · Bootstrap · HTML · CSS · SaaS · Design · Angular · Web Development · jQuery - July 25,Experienced,Full Time,Software Engneering 
Android Developer, AGMC, Full Time · Experienced · 2-4 Yrs of Exp · Android · Java · Kotlin · Mobile · Computer Science · Information Technology (IT) · Software Development · IT/Software Development - July 25,Experienced,Full Time,Software Engneering 
Senior PHP Developer, AWstreams, Full Time · Experienced · 3-5 Yrs of Exp · Males Only · PHP · Information Technology (IT) · Software Development · Development · Ecommerce · UX · Testing · Magento · UI · MySQL · Computer Science - July 25,Experienced,Full Time,Software Engneering 
Golang Developer, Naqla, Full Time · Experienced · 3+ Yrs of Exp · Golang Developer · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Programming · Git · SQL · Go · Godoc - June 9,Experienced,Full Time,Software Engneering 
Business Development Specialist - Mansoura, golden, Full Time · Experienced · 2+ Yrs of Exp · Business Development · Sales Skills · Sales · Sales Target · Architecture · Interior Designing · Marketing · Market Research · Marketing Analysis · English - June 16,Experienced,Full Time,Software Engneering 
Business Development Specialist - Alexandria, golden, Full Time · Experienced · 2+ Yrs of Exp · Business Development · Sales Skills · Sales · Sales Target · Architecture · Interior Designing · Marketing · Market Research · Marketing Analysis · English - June 16,Experienced,Full Time,Software Engneering 
Business Development Specialist - Port Said &..., golden, Full Time · Experienced · 2+ Yrs of Exp · Business Development · Sales Skills · Sales · Sales Target · Architecture · Interior Designing · Marketing · Market Research · Marketing Analysis · English - June 16,Experienced,Full Time,Software Engneering 
Business Development Specialist, golden, Full Time · Experienced · 2+ Yrs of Exp · Business Development · Sales Skills · Sales · Sales Target · Architecture · Interior Designing · Marketing · Market Research · Marketing Analysis - June 16,Experienced,Full Time,Software Engneering 
Senior Full Stack Developer, Bloom, Part Time · Experienced · 2-15 Yrs of Exp · Software Development · Computer Science · Information Technology (IT) · React · Software · Agile · javaScript · MongoDB · Web Development · Development - July 11,Experienced,Part Time,Software Engneering 
Java Developer II, Advansys ESC, Full Time · Work From Home · Experienced · 2-4 Yrs of Exp · Java · OOP · Angular · JavaScript · Spring framework · Computer Science · C# · Engineering · IT/Software Development - July 27,Experienced,Full Time,Software Engneering 
Python Developer / REST API / Microservices -..., Procrew, Full Time · Experienced · 3+ Yrs of Exp · MySQL · javaScript · Software Development · Programming · Git · Information Technology (IT) · Front-End · Full-Stack · Back-End · Computer Science - July 22,Experienced,Full Time,Software Engneering 
