JobTitle,company,description,Level,Type,StandardJobTitle
Deputy Manager OEM Business, Fishnegypt, Full Time · Manager · 7+ Yrs of Exp · English · Negotiation · Sales · Analysis · Business · Management · OEM · Manufacturing · Business Development · Business Management · Engineering - July 29,Managerial,Full Time,Software Engneering 
Back-End Lead / PHP / Laravel, PaySky, Full Time · Manager · 5+ Yrs of Exp · PHP · Information Technology (IT) · Computer Science · Software Development · javaScript · HTML5 · CSS3 · Software · WordPress · APIs · Design · Back End - June 23,Managerial,Full Time,Software Engneering 
Java Senior Technical Lead, LINK Development, Full Time · Manager · 10+ Yrs of Exp · Information Technology (IT) · Computer Science · Java · Computer Engineering · Spring Boot · Java EE · Spring MVC · OOP · Core Java · Hibernate · Docker - July 4,Managerial,Full Time,Software Engneering 
Export Sales Manager, Massoud Steel, Full Time · Manager · 5-8 Yrs of Exp · Sales · Export · Engineering · Export Management · Foreign Sales Management · Can Industries · Manufacturing Foreign Suppliers · Africa Sales · Export Manager - July 12,Managerial,Full Time,Software Engneering 
Head Of Internal Audit, Premier Services and Recruitment, Full Time · Senior Management · 15-20 Yrs of Exp · Accounting · Finance · Internal Audit · Auditing · Managemenet · Audit · Accounting/Finance - New,Managerial,Full Time,Software Engneering 
Maintenance Manager - Electrical Engineering -..., Confidential, Full Time · Manager · 10-15 Yrs of Exp · Electrical Engineering · Maintenance · Engineering · Management · Electrical · Planning · Facilities · Repair · Operations · Installation · Retail - July 29,Managerial,Full Time,Software Engneering 
Line Sales Manager - Pharmaceutical, Multicare, Full Time · Manager · 3-5 Yrs of Exp · Sales · Pharmaceutical · Management · Marketing · Pharmacy · Medicine · Sales Skills · Sales/Retail · Pharmaceutical - June 30,Managerial,Full Time,Software Engneering 
QC Manager, FlairsTech, Full Time · Work From Home · Manager · 5+ Yrs of Exp · QC · Quality Control · QA · Quality Assurance · Computer Science · Computer Engineering · Information Technology (IT) · Quality Management - June 10,Managerial,Full Time,Software Engneering 
Sales Manager, Veexia, Full Time · Manager · 2-3 Yrs of Exp · Pharmacy · Sales · Sales Target · Management · Sales Skills · Sales Management · Cosmetics · Dermatology · R&D/Science · Sales/Retail · Pharmaceutical - June 6,Managerial,Full Time,Software Engneering 
Technical Team Leader, Perfect Presentation, Full Time · Manager · 10+ Yrs of Exp · Software Development · Software · .NET · Information Technology (IT) · Computer Science · SQL · Computer Engineering · C# · MVC · ASP.NET · .NET Core - June 24,Managerial,Full Time,Software Engneering 
Scrum Master Project Coordinator, Expand Cart, Full Time · Manager · 2-5 Yrs of Exp · Information Technology (IT) · Project Management · Computer Science · Scrum · Software Development · Software · Engineering · Testing · Automated Testing - June 30,Managerial,Full Time,Software Engneering 
Group Manager - Research (General/ Metals/..., Evalueserve, Full Time · Manager · 5+ Yrs of Exp · Research · Egypt · KSA · UAE · Middle East · Secondary Research · Mining · Metal · Generic Research · Engineering · Finance · Accounting/Finance - June 15,Managerial,Full Time,Software Engneering 
Product Manager, Holix, Full Time · Manager · 6+ Yrs of Exp · Product Management · Information Technology (IT) · Project Management · Management · Software · Product · Computer Science · IT/Software Development - June 22,Managerial,Full Time,Software Engneering 
Brand Manager- Cardiovascular (CVS) Therapy Area, Multicare, Full Time · Manager · 1-3 Yrs of Exp · Pharmaceutical · Marketing · Brandbuilding · Business Development · Product Management · Business Development · Marketing/PR/Advertising · Pharmaceutical - June 6,Managerial,Full Time,Software Engneering 
Front-End Lead, Caduceus Lane, Full Time · Manager · 6+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · javaScript · Design · HTML5 · CSS · JQuery · Testing · SASS · UI · UX · Software - June 6,Managerial,Full Time,Software Engneering 
Supply Chain Manager - Pharmaceutical, Multicare, Full Time · Manager · 5+ Yrs of Exp · Supply Chain · Logistics · Purchasing · Pharmaceutical · Planning · Business Administration · ERP · Logistics/Supply Chain · Purchasing/Procurement - June 6,Managerial,Full Time,Software Engneering 
Accounting Manager, TechnoBit Group, Full Time · Manager · 10+ Yrs of Exp · finance · accounting · microsoft · erp · leadership · Financial Management · Financial Analysis · Microsoft Office · Excel · Accounting Software · Business - June 13,Managerial,Full Time,Software Engneering 
PHP Team Leader - Giza, Excel Systems, Full Time · Manager · 8+ Yrs of Exp · Computer Science · Programming · AJAX · Java · PHP · Software Development · Information Technology (IT) · javaScript · Engineering · Laravel · HTML · CSS - July 13,Managerial,Full Time,Software Engneering 
Frontend Engineering Lead, TurnDigital, Full Time · Manager · 5+ Yrs of Exp · Kentico · Vue · Sitecore · Umbraco · CSS · Lead · Bootstrap · Computer Science · Information Technology (IT) · Software Development · Computer Engineering - June 28,Managerial,Full Time,Software Engneering 
ERP Project Manager, Pro Grow, Full Time · Manager · 10+ Yrs of Exp · Project Management · Information Technology (IT) · Software · ERP · Computer Science · PMP · IT/Software Development · Project/Program Management - July 15,Managerial,Full Time,Software Engneering 
Full Stack Team Leader (Node.js), Tech SquAd, Full Time · Manager · 7+ Yrs of Exp · Computer Science · Software Development · javaScript · Agile · Git · nodejs · MERN · Team leader · CTO · Information Technology (IT) · Software · AWS - July 8,Managerial,Full Time,Software Engneering 
Project Manager, IRSC, Full Time · Manager · 5-7 Yrs of Exp · Project Management · Engineering · Management · Project · Electrical Engineering · English · PMP · Construction · Microsoft Office · AutoCAD - July 29,Managerial,Full Time,Software Engneering 
Export Manager For Agricultural Company - 10th..., Confidential, Full Time · Manager · 15+ Yrs of Exp · Export · Market Research · Logistics · Marketing · FMCG · Management · English · Production · Logistics/Supply Chain · Operations/Management · Sales/Retail - June 16,Managerial,Full Time,Software Engneering 
MERN Stack Team Leader, Tech SquAd, Full Time · Manager · 5+ Yrs of Exp · Computer Science · Software Development · javaScript · Agile · Git · nodejs · MERN · Team leader · CTO · Information Technology (IT) · Software · AWS - June 28,Managerial,Full Time,Software Engneering 
Quality Assurance Manager E-commerce /Magento &..., Snap Tech, Full Time · Work From Home · Manager · 5+ Yrs of Exp · Software · Software Development · SQL · Development · Quality · Testing · QA · Automation Testing · DBMS · MSSQL · TestNG · JUnit - June 10,Managerial,Full Time,Software Engneering 
Technical Project Lead, almentor, Full Time · Manager · 7-10 Yrs of Exp · Project Management · Computer Science · Information Technology (IT) · Software Development · Agile · Software · Angular · Java · Design Patterns - June 26,Managerial,Full Time,Software Engneering 
Release Manager, Confidential, Full Time · Manager · 5-7 Yrs of Exp · Computer Engineering · Information Technology (IT) · Release Management · Computer Science · PMP · ITILv3 · OSA · RCV · ST · Process Owner · Release - July 7,Managerial,Full Time,Software Engneering 
Project Manager, Aman Holding, Full Time · Manager · 5-10 Yrs of Exp · PMP · Project Management · Java · Software · SQL · MYSQL · Software Project Management · Software Project Manager · Java Software Development - June 10,Managerial,Full Time,Software Engneering 
Senior Project Manager, Interact Technology Solutions, Full Time · Manager · 10+ Yrs of Exp · Microsoft Office · PMP · IT · Business · Communication · Management · Project Management · Information Technology (IT) · Computer Science · Software · Agile - June 13,Managerial,Full Time,Software Engneering 
Quality Control Lead, TurnDigital, Full Time · Manager · 6+ Yrs of Exp · Startup · Testing · Software Testing · Security · SEO · API Testing Methodologies · SCRUM · Automation · Performance · Agile · API · Quality Control - June 24,Managerial,Full Time,Software Engneering 
Data Analytics Team Lead, Fawry Banking & Payment Technology Services, Full Time · Manager · 6+ Yrs of Exp · Digital Marketing · Marketing · Social Media · Google Analytics · Digital · Analytics · Computer Science · Information Technology (IT) · Software - July 10,Managerial,Full Time,Software Engneering 
Brand Manager, New Egypt Gold, Full Time · Manager · 5-7 Yrs of Exp · Marketing · Branding · Social Media · Market Research · Media · English · Microsoft Office · Business Development · Business Development - July 28,Managerial,Full Time,Software Engneering 
Sales Manager (Government or Defense Sectors), egabi solutions, Full Time · Manager · 8+ Yrs of Exp · Males Only · Sales · Sales Skills · Sales Target · Account Management · Business Development · Customer Service · Communication · Management · Business - July 12,Managerial,Full Time,Software Engneering 
Front End Technical Lead, LINK Development, Full Time · Work From Home · Manager · 7-9 Yrs of Exp · Computer Science · Software Development · Front-End · SASS · javaScript · HTML5 · Angular · Design · Information Technology (IT) · Git - New,Managerial,Full Time,Software Engneering 
Scrum Master, Fawry Banking & Payment Technology Services, Full Time · Manager · 7-10 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Agile · ERP · PMP · Project Management · Scrum · Scrum Master · Software Development - June 15,Managerial,Full Time,Software Engneering 
Operations Manager, Aman Holding, Full Time · Manager · 10-20 Yrs of Exp · Operations · Java · Software House · Retail · Management · Software Companies · IT/Software Development · Operations/Management - July 1,Managerial,Full Time,Software Engneering 
UI/UX Lead, Rytalo, Full Time · Work From Home · Manager · 6-10 Yrs of Exp · Information Technology (IT) · Computer Science · Agile · Git · MySQL · AJAX · JSQN · XML · CSS · javaScript · NoSQL · HTML · Java - July 5,Managerial,Full Time,Software Engneering 
Business Unit Manager - Cardiovascular Portfolio, Multicare, Full Time · Manager · 3+ Yrs of Exp · Sales · Business Development · Management · Pharmaceutical · Leadership · Marketing · Pharma · Sales Skills · Sales Target · Marketing/PR/Advertising - New,Managerial,Full Time,Software Engneering 
Purchasing Manager, Tafaseel. Co, Full Time · Manager · 2-5 Yrs of Exp · Purchasing · Logistics · Supply Chain · Management · Supply Chain Management · Administration · Vendor Management · Procurement · Business · Negotiation - July 14,Managerial,Full Time,Software Engneering 
Operations Manager, Dimofinf Operations Center, Full Time · Manager · 7+ Yrs of Exp · Operations · Information Technology (IT) · Software Development · Networking · Hosting · Commercial Acumen · Programming · English · Leadership - June 9,Managerial,Full Time,Software Engneering 
Information Technology Operations Senior Manager, eelu, Full Time · Senior Management · 15+ Yrs of Exp · Computer Science · Information Technology (IT) · Engineering · English · Communication Skills · IT · Management · Operations · Operations/Management - June 12,Managerial,Full Time,Software Engneering 
Project Manager, El-Moasser Books, Full Time · Manager · 5+ Yrs of Exp · Project Management · Engineering · Software · PMP · IT/Software Development · Project/Program Management - June 25,Managerial,Full Time,Software Engneering 
Business Analyst Team Leader (Freelance 2-Month..., Qsource, Contract · Manager · 5+ Yrs of Exp · Analysis · Development · Business Analysis · Data Analysis · Project Management · PMP · Design · Solution Architecture · Computer Software · Product Management - June 24,Managerial,Full Time,Software Engneering 
Technical Team Leader, Softec Technologies, Full Time · Manager · 6+ Yrs of Exp · Technical Support · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Software · OOP · Web Development · SQL - June 15,Managerial,Full Time,Software Engneering 
Front End Team Leader - React, 700 apps, Full Time · Manager · 10-12 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Angular · CSS · HTML · javaScript · Front-End · Testing · CI/CD · Agile · Git - July 8,Managerial,Full Time,Software Engneering 
Financial Controller, Confidential, Full Time · Manager · 7-10 Yrs of Exp · Finance · Financial Management · Financial Analysis · Accounting · Financial Control · Microsoft Office · CMA · Accounting Software · Commerce · Financial - June 17,Managerial,Full Time,Software Engneering 
HR Manager, Solaimaneyah, Full Time · Manager · 10+ Yrs of Exp · Human Resources · Personnel · Payroll · Recruitment · Human Resources (HR) · Management · Leadership · Skills · Software · Human Resource · Human Resources - July 5,Managerial,Full Time,Software Engneering 
Data Center Manager, B.Tech, Full Time · Manager · 8-10 Yrs of Exp · Information Technology (IT) · Computer Science · SQL · Servers · Engineering · Computer · Virtualization · information technology · English · VMWare - June 28,Managerial,Full Time,Software Engneering 
Technical Team Leader, NowPay, Full Time · Work From Home · Manager · 5-8 Yrs of Exp · Leadership Skills · Software Development · Engineering · IT/Software Development - New,Managerial,Full Time,Software Engneering 
Warehouse Manager - Pharmaceutical, Multicare, Full Time · Manager · 3-5 Yrs of Exp · Pharmaceutical · Warehouse · Supply · Manufacturing · Warehouse Management · Supply Chain · Logistics · English · Pharmacy · Logistics/Supply Chain - July 28,Managerial,Full Time,Software Engneering 
PHP Team Leader, Brmaja, Full Time · Manager · 7-9 Yrs of Exp · PHP · Software Development · Laravel · Development · Agile · SQL · Design Patterns · API · Design · Computer Science · Information Technology (IT) - July 8,Managerial,Full Time,Software Engneering 
Android Technical lead, A1Softech, Full Time · Manager · 5-10 Yrs of Exp · Android · Kotlin · Java · Computer Science · Agile · Mobile · Software · Software Development · Information Technology (IT) · Development · REST · IT - June 21,Managerial,Full Time,Software Engneering 
Front-End Team Lead, INTDV, Full Time · Manager · 6+ Yrs of Exp · Angular · Front-End · Computer Science · Information Technology (IT) · Software Development · Design · Back-End · Management · Architecture · Team Management - June 16,Managerial,Full Time,Software Engneering 
Full Stack Tech Lead, Dayra, Full Time · Manager · 6+ Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Full Stack · PHP · AWS · React · API · Laravel · Node.js · Development · Fintech - July 6,Managerial,Full Time,Software Engneering 
Internal Communication & Wellbeing Manager, Majorel Egypt, Full Time · Manager · 5+ Yrs of Exp · Communication Skills · Communications · Management · Operations · BPO · Wellbeing · Operations/Management - July 28,Managerial,Full Time,Software Engneering 
Principal Engineer, Confidential, Full Time · Manager · 10+ Yrs of Exp · Information Technology (IT) · Computer Science · Python · Java · AngularJS · Docker · .NET · AWS · Design · Software Development · Engineering · Development - July 7,Managerial,Full Time,Software Engneering 
Business Intelligence Team Leader, Excel Systems, Full Time · Manager · 7+ Yrs of Exp · Business Administration · Software · Computer Science · Management · Communication Skills · Business · Analytical · Data Warehouse · Communication · Skills - June 14,Managerial,Full Time,Software Engneering 
Procurement Manager, Confidential, Full Time · Manager · 4+ Yrs of Exp · Procurement · Supply Chain · Logistics · Management · Business Administration · Supply Chain Management · Purchasing · Microsoft Office · Administration - June 8,Managerial,Full Time,Software Engneering 
Wholesale Manager - Food Products, Confidential, Full Time · Manager · 8-15 Yrs of Exp · Sales · Sales Skills · Sales Target · Marketing · Management · Food · English · Software · POS · Food and Beverage · Beverage · Customer Service - June 29,Managerial,Full Time,Software Engneering 
Technical Solutions Delivery Manager, Streams, Full Time · Manager · 5-10 Yrs of Exp · Information Technology (IT) · Project Management · Computer Science · Engineering · Management · IT/Software Development · Engineering - Telecom/Technology - New,Managerial,Full Time,Software Engneering 
Quality Control Team Leader, AlgorithmZ –Tooli, Full Time · Manager · 4+ Yrs of Exp · Computer Science · Quality Assurance · Quality Control · Testing · Quality · Management · Communication · Mobile Testing · Automation Testing · Quality - July 8,Managerial,Full Time,Software Engneering 
Java Technical Lead, A1Softech, Full Time · Manager · 5-10 Yrs of Exp · Java · springboot · Agile · Docker · Design · Computer Science · Software Development · Information Technology (IT) · Rest API · Micro-service · Linux - June 21,Managerial,Full Time,Software Engneering 
Front End Lead - Cairo, MoneyFellows, Full Time · Manager · 5+ Yrs of Exp · Front-End · Angular · javaScript · CSS · SEO principles · Git · AWS · Computer Science · Information Technology (IT) · Software Development · React · SASS - June 20,Managerial,Full Time,Software Engneering 
Digital Marketing Manager, Khtwah, Full Time · Work From Home · Manager · 3-5 Yrs of Exp · Digital Marketing · Marketing · Social Media · Management · SEO · Google Adwords · Media · Marketing/PR/Advertising - June 4,Managerial,Full Time,Software Engneering 
Solutions Sales Manager, Streams, Full Time · Manager · 5-15 Yrs of Exp · Sales Skills · Sales · Information Technology (IT) · Management · Selling · SOLUTIONS · Software · Negotiation · IT/Software Development · Sales/Retail - New,Managerial,Full Time,Software Engneering 
QC Team Lead, Excel Systems, Full Time · Manager · 7+ Yrs of Exp · Computer Science · Quality Control · Information Technology (IT) · Testing · Software · ISTQB · Agile · API · Mobile Testing · API Testing · Science · ASTQB - June 14,Managerial,Full Time,Software Engneering 
JavaScript Team Leader, Aman Holding, Full Time · Manager · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Angular · javaScript · Java · SQL · MySQL · Information Technology · SOLID · Spring - June 10,Managerial,Full Time,Software Engneering 
Deputy Operation Manager, Confidential, Full Time · Manager · 5-9 Yrs of Exp · Management · Operations · Hospital Management · Medicine · Operations/Management · Medical/Healthcare · Pharmaceutical - June 29,Managerial,Full Time,Software Engneering 
Service Desk Manager, Confidential, Full Time · Manager · 5-7 Yrs of Exp · Communication Skills · Customer Service · Administration · English · Computer Science · Computer · IT · Management · Communication · ITILv3 Foundation - July 7,Managerial,Full Time,Software Engneering 
Finance Controller, Confidential, Full Time · Manager · 10-13 Yrs of Exp · Finance · Financial · Financial Management · Financial Analysis · Accounting · Financial Reporting · Reporting · ERP · Analytical · Business · Excel - July 14,Managerial,Full Time,Software Engneering 
IOS Technical lead, A1Softech, Full Time · Manager · 5-10 Yrs of Exp · iOS · Agile · swift · objective-C · Development · Software · Computer Science · Information Technology (IT) · C# · Android · REST · Scrum Master · Design - June 21,Managerial,Full Time,Software Engneering 
Head of Affiliates Network, Confidential, Full Time · Manager · 4+ Yrs of Exp · Marketing · Digital Marketing · Client Relations · Influencer Marketing · English · Affiliate Marketing · Online Sales · Digital Sales · Customer Support - New,Managerial,Full Time,Software Engneering 
Accounting Manager, SID I Sultans For Investment and Development, Full Time · Manager · 20+ Yrs of Exp · Accounting · Financial Management · Finance · English · Microsoft Office · Financial · Reporting · Communication · General Ledger · Office · Management - July 18,Managerial,Full Time,Software Engneering 
Compliance & Risk Section Head, Delta Pharma Egypt, Full Time · Manager · 8+ Yrs of Exp · Compliance · Risk Assessment · Accounting · Finance · Analysis · Legal · Accounting/Finance · Legal - June 14,Managerial,Full Time,Software Engneering 
Broadcast Manger (Maadi), Mico World Limited, Full Time · Manager · 2+ Yrs of Exp · Broadcast · Operations · Markting · Program · English · Arabic · MS Excel · MS Work · PowerPoint · Photoshop · Marketing/PR/Advertising - June 15,Managerial,Full Time,Software Engneering 
SRE Manager, Si-Ware Systems, Full Time · Manager · 10-12 Yrs of Exp · information technology · IT Systems · Production · Automation · DevOps · Python · IT/Software Development - June 21,Managerial,Full Time,Software Engneering 
Technology Recruitment Manager, Bravvura Digital private limited, Full Time · Manager · 5+ Yrs of Exp · Information Technology (IT) · Recruitment · Human Resources (HR) · English · Payroll · Human Resources · IT/Software Development - June 26,Managerial,Full Time,Software Engneering 
SQL Database Team Leader, e-finance, Full Time · Manager · 5-7 Yrs of Exp · SSAS · Database · SSIS · SSRS · DWH · PowerShell Scripting · SQL · TSQL · PL · ORACLE Administration · Replication Technologies · Enhancement · Engineering - July 14,Managerial,Full Time,Software Engneering 
Sales Manager, Dimofinf Operations Center, Full Time · Manager · 5-10 Yrs of Exp · Sales · Sales Skills · Sales Target · Sales Management · Management · CRM · Customer Service · Sales Strategies · Planning · Hosting · Domains · Software - July 4,Managerial,Full Time,Software Engneering 
Tourism Manager, Confidential, Full Time · Manager · 7-10 Yrs of Exp · Tourism · Hospitality · Management · MS Office · English · MBA · Office · Software · Tour · Travel · Accommodation · Flight · Reservation - July 11,Managerial,Full Time,Software Engneering 
Procurement Manager, Yolo Cosmetics, Full Time · Manager · 8-10 Yrs of Exp · Supply Chain · Pharmaceutical · Cosmetics · Warehousing · Purchasing · Logistics · Logistics/Supply Chain · Purchasing/Procurement - June 7,Managerial,Full Time,Software Engneering 
General Manager, El Mostakbal Urban, Full Time · Manager · 20+ Yrs of Exp · Operations · Management · Accounting · Financial Management · Finance · Operations/Management - June 8,Managerial,Full Time,Software Engneering 
Deputy CEO Manager, Concept Property, Full Time · Senior Management · 20+ Yrs of Exp · Auditing · Finance · Financial Analysis · Accounting · Business Development · Operations/Management · Strategy/Consulting - June 30,Managerial,Full Time,Software Engneering 
Sales Manager, Agrisolar, Full Time · Manager · 5-10 Yrs of Exp · Males Only · Sales Skills · Management · Marketing · Business · Sales Manager · Sales Target · Engineering · Leadership · Operations/Management - New,Managerial,Full Time,Software Engneering 
Child Case Manager, The Littlest Lamb, Full Time · Manager · 5-7 Yrs of Exp · Social Work · Psychology · Child Care - June 29,Managerial,Full Time,Software Engneering 
Financial Manager, Fatura, Full Time · Manager · 5-8 Yrs of Exp · Finance · Accounting · Financial Management · Financial Analysis · Management · Bookkeeping · Accounting/Finance - July 28,Managerial,Full Time,Software Engneering 
Medical Content Manager, Andalusia Group, Full Time · Manager · 3+ Yrs of Exp · Medical · Content Management · Medical Service Business · Dentistry · Pharmacy · Marketing · Medicine · Writing/Editorial · Marketing/PR/Advertising - June 20,Managerial,Full Time,Software Engneering 
Projects Manager, progress, Full Time · Manager · 5-8 Yrs of Exp · VRV system experience · PMP · Project Management · English · Engineering · Management · Project · Software · Projects · Budget · Project/Program Management - July 8,Managerial,Full Time,Software Engneering 
Sales Planning Manager, Confidential, Full Time · Manager · 5-10 Yrs of Exp · Sales Skills · Planning · Sales Target · Sales · Management · Marketing · Business · Business Administration · Software · Administration · MBA - July 27,Managerial,Full Time,Software Engneering 
Purchasing Manager, LS Egypt, Full Time · Manager · 5+ Yrs of Exp · Males Only · Supply Chain Management · Purchasing · Negotiation · Construction · Leadership · Communication · Supply Chain · Procurement · Logistics - July 28,Managerial,Full Time,Software Engneering 
Warehouse Manager, Confidential, Full Time · Manager · 7-10 Yrs of Exp · Sales · Sales Skills · IT Sales · Microsoft Office · Sales Target · Computer Science · Software Sales · Customer Service · Warehousing · Commerce - July 8,Managerial,Full Time,Software Engneering 
Trade Marketing Manager, Faragalla Food Industries, Full Time · Manager · 7-10 Yrs of Exp · Trade Marketing · FMCG · Marketing · Digital Marketing · E-marketing · Market Research · Marketing/PR/Advertising · Media/Journalism/Publishing - June 20,Managerial,Full Time,Software Engneering 
Digital Marketing Supervisor, Bavaria Egypt, Full Time · Manager · 5-10 Yrs of Exp · Marketing · Digital Marketing · Social Media · Communication · HTML · CSS · Communication Skills · Digital · Media · Marketing/PR/Advertising - July 19,Managerial,Full Time,Software Engneering 
QSIT Project Manager, Alkan CIT, Full Time · Manager · 4-10 Yrs of Exp · Project Management · PMP · Information Technology (IT) · Computer Science · Computer Skills · Microsoft Office · IT/Software Development - June 16,Managerial,Full Time,IT Category
Regional Tax Manager, Majorel Egypt, Full Time · Manager · 7-10 Yrs of Exp · Economic · Financial · ACMA · CIMA · ACCA · Accounting/Finance - July 29,Managerial,Full Time,Software Engneering 
Restaurant Manager - Fast Food, Confidential, Full Time · Manager · 6-8 Yrs of Exp · Restaurant · Fast Food · Restaurant Manager · Hospitality · Food · Manager · Restaurant Management Software · Hospitality/Hotels/Food Services - June 29,Managerial,Full Time,Software Engneering 
Line Manager, Dulex Lab, Full Time · Manager · 3+ Yrs of Exp · Sales · Sales Skills · Management · Pharmaceutical · Science · Line Manager · English · Veterinary · R&D/Science · Sales/Retail · Pharmaceutical - July 13,Managerial,Full Time,Software Engneering 
Commercial Manager, Massoud Steel, Full Time · Manager · 6-8 Yrs of Exp · Commercial · Sales · Management · Sales Skills · Manufacturing · Packaging · Printing · B2B · Business Development · Sales Management · Customer Support - July 12,Managerial,Full Time,Software Engneering 
Finance Manager, Confidential, Full Time · Manager · 10-20 Yrs of Exp · Financial Analysis · Computer Skills · Management · Communication Skills · Financial · MS Office · Accounting Software · Business · Financial Management - July 4,Managerial,Full Time,Software Engneering 
After Sales Service Manager (Home Appliance), Confidential, Full Time · Manager · 5-7 Yrs of Exp · Customer Service · Home Appliances · customer Care · Customer Service/Support · Manufacturing/Production · Sales/Retail - June 14,Managerial,Full Time,Software Engneering 
Brand Manager, Elabd Foods, Full Time · Manager · 6+ Yrs of Exp · Marketing · Market Research · Design · FMCG · Branding · Advertising · Social Media · Brand Management · Media · Business Administration - July 27,Managerial,Full Time,Software Engneering 
Direct Sales Manager, Confidential, Full Time · Manager · 3-5 Yrs of Exp · Direct Sales Manager · Retail Manager · Sales Target · Direct Sales · Sales · Sales Skills · English · Customer Service · Operations/Management · Sales/Retail - New,Managerial,Full Time,Software Engneering 
Customer Service Manager, Olife, Full Time · Manager · 5+ Yrs of Exp · Customer Service · call center · operations · kpis · nps · csat · contact center · People Management · English · Management · ms office · crm · budgetting - July 26,Managerial,Full Time,Software Engneering 
Financial Manager, Nozha Group, Full Time · Manager · 10+ Yrs of Exp · Accounting · Financial Management · Finance · Financial Analysis · CMA · CPA · SAP · Financial · Business Administration · GAAP · IFRS · Tax · Banking - June 13,Managerial,Full Time,Software Engneering 
Operations Manager For F&B, Confidential, Full Time · Manager · 8+ Yrs of Exp · F&B · Management · Operations · Food · Beverage · Food and Beverage · POS · Restaurant · MS Office · Restaurant Management Software · Restaurant Management - June 21,Managerial,Full Time,Software Engneering 
Unit Manager - Marketing, Allianz, Full Time · Manager · 7-10 Yrs of Exp · Marketing · Management · Insurance · Unit Manager · Economics · English · Arabic · Distribution · People Management · Operations/Management - July 4,Managerial,Full Time,Software Engneering 
Business Unit Manager, Ghalioungui, Full Time · Manager · 15+ Yrs of Exp · Sales · Business Development · Sales Target · Unit Manager · Sales Skills · Science · Medicine · Pharmacy · Business Unit · Dentistry · Business · English - June 7,Managerial,Full Time,Software Engneering 
Sales Supervisor, D-Castello Company, Full Time · Manager · 4-8 Yrs of Exp · Sales · Sales Skills · Negotiation Skills · Sales Target · Management · English · Communication · Leadership · Negotiation · Operations/Management - June 29,Managerial,Full Time,Software Engneering 
Marketing Manager, Smart GYM, Full Time · Manager · 5-8 Yrs of Exp · Females Only · Social Media · Management · Communication Skills · Communication · Social Analytics · Social Networking · Networking · Analytics · Marketing - July 11,Managerial,Full Time,Software Engneering 
Senior Project Manager, Confidential, Full Time · Manager · 3-5 Yrs of Exp · Project Management · Management · Project · Engineering · English · Software · Projects · Communication · Agile · PMO · PMP · Project/Program Management - June 15,Managerial,Full Time,Software Engneering 
Cost Control Section Head (Construction), Confidential, Full Time · Manager · 10-15 Yrs of Exp · Cost Control · Engineering · Financial Management · Financial Analysis · Construction · Control Scope · PMO · Information Technology (IT) · Civil - New,Managerial,Full Time,Software Engneering 
Trade Marketing Supervisor, Comfort Egypt, Full Time · Manager · 4-6 Yrs of Exp · Marketing · Retail · Trade Marketing · Sales · Social Media · Media · Trade · Business · CRM · Management · Business Development · Marketing/PR/Advertising - June 6,Managerial,Full Time,Software Engneering 
Technical Support Manager, Disty for Import and Export, Full Time · Manager · 5-10 Yrs of Exp · CCTV · Low Current · Communication · Engineering · Technical Support · Electrical Engineering · English · Network · Networking · Computer Science - July 6,Managerial,Full Time,Software Engneering 
Cloud Project Lead, Link Datacenter, Full Time · Manager · 2-3 Yrs of Exp · Information Technology (IT) · Computer Engineering · Computer Science · Business Development · MCP · MCSA · MCSE · MCTS · MCITP · MVCP · Project Management - June 21,Managerial,Full Time,Software Engneering 
Processing & VAS Solutions Manager (Network Lite), Network International -Egypt, Full Time · Manager · 12-20 Yrs of Exp · VAS · Product Management · Banking · Vendor Management · IT Information Technology · P&L · Networking · IT/Software Development - July 8,Managerial,Full Time,Software Engneering 
Market Communication Manager, Shatta, Full Time · Manager · 10+ Yrs of Exp · Marketing · Communication · Management · Social Media · market communication · btl · atl · ttl · advertisement · ads · Business Administration · Arabic - June 22,Managerial,Full Time,Software Engneering 
Senior Workforce Specialist, LEO Trading Agency, Full Time · Manager · 3-5 Yrs of Exp · Males Only · Communication Skills · Call Center · Customer Service · Operation · Worforce · English · Customer Service/Support · Operations/Management - July 27,Managerial,Full Time,Software Engneering 
Quality Assurance Manager, Confidential, Full Time · Manager · 10+ Yrs of Exp · Quality Assurance · Quality Control · QA · Quality · English · Six Sigma · Manufacturing · Management · ISO · Quality Management · Operations/Management - July 4,Managerial,Full Time,Software Engneering 
Unit Sales Manager (Logitech), Anasia Egypt for Trading, Full Time · Manager · 6+ Yrs of Exp · Sales Skills · Sales Target · Sales · Negotiation · Information Technology · English · IT/Software Development · Sales/Retail - July 26,Managerial,Full Time,Software Engneering 
Financial Manager, Confidential, Full Time · Manager · 10+ Yrs of Exp · Finance · Accounting · Financial Management · Financial Analysis · Financial · ERP · Accounting Software · FMCG · Accounting/Finance - June 8,Managerial,Full Time,Software Engneering 
