JobTitle,company,description,Level,Type,StandardJobTitle
Full Stack Developer, BlueCloud, Full Time · Entry Level · 0-2 Yrs of Exp · CSS · Angular · SQL · jQuery · Software Development · .NET · Computer Science · Information Technology (IT) · javaScript · HTML · MVC - June 21,Entery Level,Full Time,Software Engneering 
Front End Developer, O7 Therapy, Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Angular · Web Development · Engineering · Design · Front-End · HTML5 · Git - July 29,Entery Level,Full Time,Software Engneering 
Software Project Manager, WebOps, Full Time · Entry Level · 0-1 Yrs of Exp · Project Management · Information Technology (IT) · Computer Science · Engineering · Software · Agile · Project Manager · Management · Software Management - June 9,Entery Level,Full Time,Software Engneering 
Business Development Specialist, Colorama Coatings, Full Time · Entry Level · 1-4 Yrs of Exp · Females Only · Sales · Business Development · Marketing · Advertising · B2B · Sales Target · Sales Skills · Communication Skills · Management · Business - July 15,Entery Level,Full Time,Software Engneering 
Software Tester, El-Moasser Books, Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Software Testing · Quality Control · Quality · Automation · Software · Testing · IT/Software Development · Quality - June 25,Entery Level,Full Time,Software Engneering 
Java Developer, Egabi FSI, Full Time · Entry Level · 1-4 Yrs of Exp · Computer Science · Information Technology (IT) · Java · Software Development · ITI · SQL · OOP · Design · REST · SOAP · Spring · Web Development - June 23,Entery Level,Full Time,Software Engneering 
Junior .Net Web Developer (ASP.Net Web Forms), Walan Technology, Full Time · Entry Level · 1-2 Yrs of Exp · ASP.NET · C# · Computer Science · Information Technology (IT) · Software Development · SQL · HTML · CSS · ASP · JSON · Bootstrap · API · Hash - New,Entery Level,Full Time,Software Engneering 
Software Tester - French, QCENTRIS, Full Time · Entry Level · 0-5 Yrs of Exp · Computer Engineering · Computer Science · Engineering · French · Software Testing · Testing · Soapui · Jenkins · Postman · Selenium · Cucumber - July 28,Entery Level,Full Time,Software Engneering 
Software Tester - German, QCENTRIS, Full Time · Entry Level · 0-5 Yrs of Exp · German · Software Testing · Testing · Computer Science · Information Technology · Engineering · Selenium · Soapui · Jenkins · Postman - July 28,Entery Level,Full Time,Software Engneering 
IT Help Desk Engineer, Elaraby Group, Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Information Technology (IT) · Computer Science · Installation · Computer · Help Desk · Troubleshooting · Technical · Information Technology - June 17,Entery Level,Full Time,IT Category
Salesforce Developer, Mantrac, Full Time · Entry Level · 1-2 Yrs of Exp · Software Development · Web Development · Communication Skills · Java · HTML · JSP · Apex · Sales-Force · Information Technology (IT) · Telecommunication - July 6,Entery Level,Full Time,Software Engneering 
Java Developer, e-finance, Full Time · Entry Level · 1-8 Yrs of Exp · Java · JavaScript · MVC · Spring Boot · AngularJS · PLSQL · OOP · Maven · XML · J2EE · JEE · AJAX · Information Technology (IT) · Software - July 13,Entery Level,Full Time,Software Engneering 
Shopify Front End Developer, MatsMall, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Computer Science · HTML5 · React · javaScript · Information Technology (IT) · Software Development · JSON · Front-End · jQuery · Git - July 5,Entery Level,Full Time,Software Engneering 
Junior PHP Developer, intrazero, Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Laravel · PHP · Javascript · Jquery · OOP · Agile · HTML · CSS · Git · AJAX · Software Development - July 9,Entery Level,Full Time,Software Engneering 
Back-end Developer - (Node js), 3D Diagnostix, Full Time · Entry Level · 1-5 Yrs of Exp · Computer Science · Software Engineering · Engineering · Information Technology (IT) · PHP · HTML · Node Js · javaScript · Database · Software Development - June 16,Entery Level,Full Time,Software Engneering 
Front-End Developer - (Angular), 3D Diagnostix, Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · HTML · Angular Js · javaScript · Database · Front-End · Angular · Angular 7 · JS · English - June 16,Entery Level,Full Time,Software Engneering 
iOS Developer - Alexandria, Madar Soft, Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Software Development · iOS · Development · Software · Computer Science · Agile · Git · APIs · Objective-C · RESTful - July 27,Entery Level,Full Time,Software Engneering 
Full Stack .Net Developer -Alexandria, Marine & Engineering Services Co (MESCO), Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · .net developer · ASP .NET · .NET · ASP · javaScript · MVC · CSS3 · Web - July 24,Entery Level,Full Time,Software Engneering 
Flutter Developer - Remote/Full Time, Tamkeen Al-Aamal Management Est., Full Time · Work From Home · Entry Level · 1+ Yrs of Exp · Flutter · Bitbucket · APIs · REST · Android · mobile app development · Git · Computer Science · Information Technology (IT) · javaScript - July 14,Entery Level,Full Time,Software Engneering 
Java Full Stack Developer, RDI, Full Time · Entry Level · 1+ Yrs of Exp · Java · J2EE · Web Services · Angular 7 · Spring · Agile Scrum · JPA · Full Stack · Software Development · Engineering · Jmeter · JUnit · Postgre - July 13,Entery Level,Full Time,Software Engneering 
Web Development Support - Fresh Graduate, Aqarmap.com, Full Time · Entry Level · 0-1 Yrs of Exp · PHP · Mongo DB · Mongo · Symfony2 · Angular · Yii · Laravel · Cakephp · Symfony · Codeigniter · PHP5 · AWS · SQL · Web Development · MySQL · English - July 13,Entery Level,Full Time,Software Engneering 
Sales Development Manager, AIESEC Cairo University, Internship · Entry Level · Sales · Business Development · Marketing · Business · Communication · International Experience · Self Awareness · Content Marketing · Market Research · Digital Marketing - June 15,Entery Level,Internship,Software Engneering 
Mobile Developer React Native, Mojaz Inc., Full Time · Entry Level · 1-2 Yrs of Exp · Software Development · Computer Science · Information Technology (IT) · React · Git · Native · UX · RESTful · Engineering · UI · APIs - July 13,Entery Level,Full Time,Software Engneering 
Software Sales Specialist, Callvita, Full Time · Entry Level · 1-2 Yrs of Exp · Sales Skills · Sales Target · Software · Software Sales · Communication Skills · Presentation · Medical · Sales · Communication · Business Development - June 10,Entery Level,Full Time,Software Engneering 
Android Developer, NowPay, Full Time · Entry Level · 1-5 Yrs of Exp · Android · Computer Science · Development · Information Technology (IT) · Software Development · Mobile Development · Mobile · Software - June 24,Entery Level,Full Time,Software Engneering 
React Developer, Eduact, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · React · javaScript · CSS · HTML · Git · Redux · APIs · RESTful · JS - July 16,Entery Level,Full Time,Software Engneering 
Senior Xamarin Developer, LINK Development, Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Xamarin · Information Technology (IT) · Computer Science · MVVM · Mobile Development · Flutter · Computer Engineering · Agile - July 14,Entery Level,Full Time,Software Engneering 
Java/Go Developer, VA Computing Egypt, Full Time · Entry Level · 1-3 Yrs of Exp · Go · Computer Science · Information Technology (IT) · Software Development · Java · Python · Software · English · AWS · Kubernetes · Git · Nodejs - July 10,Entery Level,Full Time,Software Engneering 
.Net Developer, BCS, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · SQL · .NET · C# · ASP.NET · MVC · jQuery · mysql · CSS · HTML · javaScript - July 13,Entery Level,Full Time,Software Engneering 
Backend Developer - Ruby On Rails/Python, Profolio Consulting, Full Time · Entry Level · 1-5 Yrs of Exp · Ruby · Ruby On Rails · Rails · Python · Django · React · Computer Science · Information Technology (IT) · Software Development · javaScript · MySQL - July 6,Entery Level,Full Time,Software Engneering 
Junior Java Developer, Premier Services and Recruitment Overseas, Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Java · Software · SQL · Git · Computer Science · Software Development · APIs · Automation · IT/Software Development - June 10,Entery Level,Full Time,Software Engneering 
Java Web Developer, Masaref, Full Time · Entry Level · 1+ Yrs of Exp · Web Development · javaScript · Java · AJAX · HTML5 · JQuery · J2EE · Information Technology (IT) · Software Engineering · Software Development · Security - June 21,Entery Level,Full Time,Software Engneering 
Junior SharePoint Developer (ITI Graduates), FlairsTech, Full Time · Entry Level · 0-1 Yrs of Exp · SQL Server · APIs · Software Development · SQL · Nintex · Computer Science · Information Technology (IT) · HTML5 · javaScript · jQuery · SharePoint - July 12,Entery Level,Full Time,IT Category
Application Developer, Oriental Weavers, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · SQL · javaScript · C# · Java · ASP.NET · Computer Engineering · Engineering - July 11,Entery Level,Full Time,Software Engneering 
Full Stack Web Developer, Geek Labs, Full Time · Entry Level · 1-3 Yrs of Exp · Web Development · SEO · WordPress · JS · Backend · Frontend · English · Shopify · Application · Information Technology (IT) · Computer Science · Stack - June 29,Entery Level,Full Time,Software Engneering 
Backend Developer (Ruby On Rails), WebOps, Full Time · Entry Level · 1+ Yrs of Exp · Startup · Ruby · Rails · Docker · GIT · Database · Ruby on Rails · Information Technology (IT) · Computer Science · Computer Engineering · MVC · HTML - July 29,Entery Level,Full Time,Software Engneering 
Xamarin Cross-Platform Mobile Apps Developer, Compu master, Full Time · Entry Level · 1-3 Yrs of Exp · Males Only · Xamarin · Software Development · Computer Science · Software Engineering · C# · REST · Mobile Development · Android · MVVM · Java · Swift - July 7,Entery Level,Full Time,Software Engneering 
UI/UX Developer, DMS, Full Time · Entry Level · 1-3 Yrs of Exp · CSS3 · HTML5 · Computer Science · Information Technology (IT) · Software Engineering · jQuery · javaScript · Angular JS · Angular2 · Bootstrap · AJAX - July 4,Entery Level,Full Time,Software Engneering 
Backend Developer - Laravel, MPA Media, Full Time · Entry Level · Information Technology (IT) · Computer Science · Laravel · PHP · Computer Engineering · Backend · IT/Software Development · Engineering - Telecom/Technology - June 17,Entery Level,Full Time,Software Engneering 
ERP Application Developer-Ax 2012, Ayman Shahin Group, Full Time · Entry Level · 1-4 Yrs of Exp · ERP · AX · Application Developer · Information Technology (IT) · Computer Science · Software Engineering · Communication Skills · Microsoft Office - July 25,Entery Level,Full Time,Software Engneering 
Software Sales Engineer (Mechanical -..., caliteck, Full Time · Entry Level · 1+ Yrs of Exp · Mechanical Engineering · Production · Engineering · Mechanical · Sales · English · Manufacturing · Software · Communication · Manufacturing/Production - June 6,Entery Level,Full Time,Software Engneering 
Senior Frontend Developer Vuejs, PACESOFT Information Technology, Full Time · Part Time · Work From Home · Entry Level · 0-3 Yrs of Exp · javaScript · CSS · HTML · APIs · Software Development · English · Agile · Front-End · Information Technology (IT) · RESTful - July 25,Entery Level,Full Time,Software Engneering 
Dotnet Developer, DewanSoft, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · .NET · C# · Development · .net core · Computer Science · ASP.NET · IT/Software Development · Engineering - Telecom/Technology - June 16,Entery Level,Full Time,Software Engneering 
Microsoft Dynamics CRM Solutions Developer, Fawry Banking & Payment Technology Services, Full Time · Entry Level · 1-2 Yrs of Exp · CRM · Microsoft Office · .NET · SSRS · ASP.NET · SQL · C# · Microsoft · Engineering · Computer Engineering · Computer Science · HTML · Software - June 7,Entery Level,Full Time,Software Engneering 
Junior: Dot Net Full Stack Developer, Lab7 Technologies, Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · ASP.Net · .Net · Computer Science · Information Technology (IT) · Software Development · javaScript · Angular · SQL · C# · MVC · CSS - June 21,Entery Level,Full Time,Software Engneering 
Asp .Net Core/Angular Developer – Mansoura, AlQemam For Programming, Full Time · Entry Level · 1+ Yrs of Exp · Angular · ASP.NET · JSON · jQuery · HTML5 · CSS3 · AJAX · javaScript · Web Applications · Bootstrap · OOP · MVC · C#.Net · Back End · Front End - June 20,Entery Level,Full Time,Software Engneering 
Android Developer, Madar Soft, Full Time · Work From Home · Entry Level · 1-2 Yrs of Exp · Android · Information Technology (IT) · Software Development · Git · Computer Science · Kotlin · Java · IT/Software Development - June 17,Entery Level,Full Time,Software Engneering 
MS/NAV Developer, Dynamicslink, Full Time · Entry Level · 1+ Yrs of Exp · Computer Engineering · .NET · Information Technology (IT) · Computer Science · ERP · NAV Development · AL · Retail · MS SQL · coding - June 27,Entery Level,Full Time,Software Engneering 
Front End React Developer, AIESEC Cairo University, Full Time · Entry Level · Computer Science · Information Technology (IT) · Software Development · javaScript · Software · Programming · Development · UX · IT/Software Development - June 16,Entery Level,Full Time,Software Engneering 
Software Sales Representative, National Technology, Full Time · Entry Level · 1+ Yrs of Exp · Males Only · Sales Skills · Software · Presentation · Sales Target · Sales · Medical · Negotiation · Customer Service/Support · IT/Software Development - June 21,Entery Level,Full Time,Software Engneering 
Full Stack .Net Developer (Paid Internship), Ebb & Tide, Internship · Entry Level · Angular · C# · Computer Science · Information Technology (IT) · Software Development · .NET · javaScript · ASP.NET · HTML · MVC · Agile · JSON · .Net Core - June 14,Entery Level,Internship,Software Engneering 
Webflow & Javascript Developer, mercy.school, Part Time · Contract · Work From Home · Entry Level · 1-4 Yrs of Exp · Computer Engineering · Computer Science · Information Technology · IT · Javascript · Webflow · CSS · HTML · DOM · UI - July 9,Entery Level,Part Time,Software Engneering 
Business Development Coordinator, Mitsui & Co., Full Time · Entry Level · 1+ Yrs of Exp · Engineering · Economics · Commerce · International Trading · English · Microsoft Office · Business Administration · Import · Export · Sales · Trading - June 22,Entery Level,Full Time,Software Engneering 
Solution Developer, Link Datacenter, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · OOP · ASP.NET · C# · Microsoft SQL Server · Web APIs · JSON · Angular 2 · jQuery - June 13,Entery Level,Full Time,Software Engneering 
Business Development Executive, Dataninfo, Full Time · Entry Level · 1-3 Yrs of Exp · Business Development · Sales Target · Communication Skills · Negotiation · Account Management · Business · Sales Skills · Sales · English · Communication - June 24,Entery Level,Full Time,Software Engneering 
Italian Business/Sales Development Representative, citPEAK, Full Time · Entry Level · 1+ Yrs of Exp · Sales · Sales Skills · Sales Target · Software · Business Process · Computer Skills · B2B · Lead Generation · Business Development · C1 · C2 · Italian - July 23,Entery Level,Full Time,Software Engneering 
Game Developer, Lead Liaison, Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Game Development · Game · Software Development · Git · IT/Software Development - June 9,Entery Level,Full Time,Software Engneering 
PHP Full Stack Developer - Internship, Aleqaria, Internship · Entry Level · Software Development · MySQL · PHP · HTML5 · Web Development · Agile · CSS3 · Computer Science · Information Technology (IT) · javaScript · Git · Laravel · Oxfam - June 29,Entery Level,Internship,Software Engneering 
Full Stack Developer (.Net Core & Angular 9+), SmartTech Systems, Full Time · Entry Level · 1-6 Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · Azure · Cloud · Telecom Engineering · Design · Implementation · Architect · .NET - June 24,Entery Level,Full Time,Software Engneering 
Accountant, ALM-Atef Lamie&Co., Full Time · Entry Level · 1-3 Yrs of Exp · Auditing · Accounting · Accountant · Financial Analysis · Finance · bookkepping · Accounting/Finance - New,Entery Level,Full Time,Software Engneering 
.NET Developer (.Net Core + MVC), Fawry Banking & Payment Technology Services, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Software Development · .NET · C# · Computer Science · MVC · .NET CORE · CSS · jQuery · HTML · javaScript · ASP.NET - June 15,Entery Level,Full Time,Software Engneering 
Junior System Developer, GUC, Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Computer Engineering · System Analysis · System Administration · Software Development · Software Engineering · .NET · Programming - June 15,Entery Level,Full Time,Software Engneering 
Front End Developer - (Angular), EgyTwins, Full Time · Entry Level · 1-3 Yrs of Exp · Front-End · AngularJS · javaScript · CSS · Computer Science · Information Technology (IT) · Software Development · Computer Engineering · HTML · MVC - June 15,Entery Level,Full Time,Software Engneering 
Android Developer, Fawry Banking & Payment Technology Services, Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · Android · ITI · RESTful · MVC · Git · SDK · Mobile Development · APIs - June 10,Entery Level,Full Time,Software Engneering 
Business Development Specialist, Minds, Full Time · Entry Level · 1-3 Yrs of Exp · Sales Skills · Sales · Business Development · B2B · Business Developer · service · IT · Software · Business · Communication Skills · Sales Target - June 10,Entery Level,Full Time,Software Engneering 
IOS Developer, Fawry Banking & Payment Technology Services, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · iOS · APIs · RESTful · Core Animation · Core Data · UI · Git · Objective-C - June 10,Entery Level,Full Time,Software Engneering 
Business Development Manager (POS), InstaShop, Full Time · Entry Level · 1-3 Yrs of Exp · Business Development · E-commerce · POS · Engineering · Business · Communication · Communication Skills · Business Development · Operations/Management - July 14,Entery Level,Full Time,Software Engneering 
Sharepoint Developer, BlueCloud, Full Time · Entry Level · 0-1 Yrs of Exp · javaScript · jQuery · SQL · SharePoint · Computer Science · Information Technology (IT) · Software Development · ASP.NET · Computer Engineering · CSS - June 7,Entery Level,Full Time,Software Engneering 
Front End Developer, SeaSwap, Full Time · Entry Level · 1+ Yrs of Exp · Frontend · ReactJS · Redux · javaScript · Computer Science · Information Technology (IT) · Software Development · UI · Agile · UX · GitHub - June 4,Entery Level,Full Time,Software Engneering 
Business Development Executive, Entrepreware, Full Time · Entry Level · 0-2 Yrs of Exp · Customer Service · Business Development · Sales Skills · Sales · B2B Sales · Software · Educational Products · Microsoft Office · Engineering · English - July 26,Entery Level,Full Time,Software Engneering 
Mobile Developer - React Native, IKEN Technology, Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Mobile Development · React Native · RESTful · React-Native · Mobile · Json · Gradle · Android · APIs - June 21,Entery Level,Full Time,Software Engneering 
Technical Support Agent, Zoho, Full Time · Entry Level · 2+ Yrs of Exp · Technical Support · Technology · IT · Information Technology · SaaS · Cloud · Software · Customer Service · Customer Support · Customer Care · English - July 9,Entery Level,Full Time,Software Engneering 
Senior Front-End Developer (Angular), Jobtology, Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Front-End · javaScript · IT/Software Development · Engineering - Telecom/Technology - July 18,Entery Level,Full Time,Software Engneering 
UI / Front-End Developer, @DESIGNS Agency, Full Time · Part Time · Contract · Entry Level · 1+ Yrs of Exp · HTML · CSS · javaScript · DreamWeaver · Web Design · Adobe Photoshop · UI · Adobe Dreamweaver · Adobe Illustrator · HTML5 - July 27,Entery Level,Full Time,Software Engneering 
Python Developer, Shebak, Full Time · Entry Level · 0-2 Yrs of Exp · Python · Computer Science · PostgreSQL · C++ · Meta-Classes · Git · Unix · Linux · SQL · Agile · Information Technology (IT) · HTML5 · CSS3 · C/C++ - July 14,Entery Level,Full Time,Software Engneering 
Learning Development Coordinator, Mobica, Full Time · Entry Level · 1-3 Yrs of Exp · Learning · Training · Management · HR · Human Resources · Administration · MS Office · Communication Skills · L&D · Administration · Human Resources - July 25,Entery Level,Full Time,Software Engneering 
Advanced Junior .Net Developer - Banha, Z2 Data, Full Time · Entry Level · 1-3 Yrs of Exp · C# · Agile · SQL · .net · asp.net · Computer Science · Information Technology (IT) · Software Development · jQuery · HTML5 · CSS3 · Web API · API - June 7,Entery Level,Full Time,Software Engneering 
WordPress Developer, FlairsTech, Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Information Technology (IT) · PHP · WordPress · javaScript · HTML5 · CSS3 · HTML · jQuery · MySQL · Front-End · Design · Drupal - July 19,Entery Level,Full Time,Software Engneering 
Android Developer, Jumia, Full Time · Entry Level · 1-6 Yrs of Exp · Android · Computer Science · Information Technology (IT) · Software Development · Kotlin · Git · UI · Development · REST · Design · Android Studio - June 22,Entery Level,Full Time,Software Engneering 
Business Development Intern, Pioneers Co-working Space, Internship · Entry Level · 0-1 Yrs of Exp · Business Development · Marketing · Market Research · Customer Service · Customer Support · Public Relations (PR) · Administration · Advertising · Business - July 23,Entery Level,Internship,Software Engneering 
Odoo Developer, Confidential, Full Time · Entry Level · 1-3 Yrs of Exp · Odoo · Computer Science · Information Technology (IT) · Odoo Modules · Design · Python · PostgreSQL · Functional · GITLAB · IT/Software Development - June 10,Entery Level,Full Time,Software Engneering 
Outdoors Sales Executive, Aprcot, Full Time · Entry Level · 0-2 Yrs of Exp · Outdoor Sales · Sales Skills · Sales Target · Sales · Digital · Social Media · Sales/Retail - June 21,Entery Level,Full Time,Software Engneering 
Power BI Developer, BI-Technologies, Full Time · Entry Level · 1+ Yrs of Exp · Computer Science · Power BI · SSRS · BI · SQL · Microsoft Power BI · Engineering · Oracle · BI Developer · SSIS · Data Warehouse · Telecom - July 15,Entery Level,Full Time,Software Engneering 
ASP.NET & Web Developer, Fawahco, Full Time · Entry Level · 1+ Yrs of Exp · Medical · Plastic Surgery · NHRA · Dermatology · National Health Regulatory · Computer Science · Information Technology (IT) · Software Development · PHP - June 24,Entery Level,Full Time,Software Engneering 
Junior Odoo/Python Developer, Rockal, Full Time · Entry Level · 1-3 Yrs of Exp · Odoo · Python · javaScript · API · GIT · HTML · Computer Science · Information Technology (IT) · Odoo Modules · PostgreSQL · XML · Django · English - July 13,Entery Level,Full Time,Software Engneering 
Teaching Assistant - Computing & Information..., Egypt University of Informatics (EUI), Full Time · Entry Level · 1-4 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Engineering · Computer Engineering · English · Programming · Computer · Management - June 24,Entery Level,Full Time,Software Engneering 
Data Analyst Intern - For EgyptInnovate, ITIDA, Internship · Entry Level · Analysis · Information Technology (IT) · Data Analysis · Telecom Engineering · Political Science · Economics · English · Administration · IT/Software Development - July 27,Entery Level,Internship,Software Engneering 
Oracle Apps Developer, Zamil Steel Buildings Co, Full Time · Entry Level · 1-2 Yrs of Exp · Oracle · Oracle Financial Fusion · Oracle Reports · Oracle BI · Oracle SQL · Oracle PL/SQL · Finance · Product Costing · Material Ledger · Oracle Apps - June 14,Entery Level,Full Time,Software Engneering 
Business Development &Salesman, Action Zone, Full Time · Shift Based · Contract · Entry Level · 0-3 Yrs of Exp · English · Business · B2B Sales · B2B · Business Development · Communication · salesman · sales · Business Development - July 5,Entery Level,Full Time,Software Engneering 
Business Development Specialist, Arab Mechanical Engineers, Full Time · Entry Level · 1-3 Yrs of Exp · Business Development · Communication Skills · Administration · Business Administration · Sales Skills · Business · Sales · Sales Target · Sales/Retail - June 17,Entery Level,Full Time,Software Engneering 
Dutch Technical Support Representative, Sykes Enterprises, Full Time · Entry Level · 0-1 Yrs of Exp · Customer Service · Customer Care · Dutch · IT · Technical Support · Customer Support · English · Call Center · Customer Service/Support - July 8,Entery Level,Full Time,Software Engneering 
Devops Engineer, WebOps, Full Time · Entry Level · 1-3 Yrs of Exp · devops · Software Development · Information Technology (IT) · Computer Science · Computer Engineering · AWS · Linux · Git · Azure · Python · JavaScript - July 26,Entery Level,Full Time,Software Engneering 
Associate Quality Engineer, Sumerge, Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Software Engineering · Testing · Software Testing · Software Development · Writing Defects · QA · QC · Quality Control · ISTQB - June 22,Entery Level,Full Time,Software Engneering 
Transcriber, Neuro.net, Full Time · Work From Home · Entry Level · 1-4 Yrs of Exp · English · Egyptian Arabic · Excel · Typing · Proofreading · Editing · Arabic · IT · AI · Transcription · Writing/Editorial - July 13,Entery Level,Full Time,Software Engneering 
UI/UX Designer, Eduapps, Full Time · Contract · Entry Level · 1-3 Yrs of Exp · UI · UX · Computer Science · UI / UX · Information Technology (IT) · Scrum · Agile · Design · UI/UX · Software · Software Engineering - June 12,Entery Level,Full Time,Software Engneering 
Assistant Lecturer - Computing & Information..., Egypt University of Informatics (EUI), Full Time · Entry Level · 1-6 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Engineering · Teaching · Lecturer · English · IT/Software Development - June 24,Entery Level,Full Time,Software Engneering 
SW Delivery Admin, Paxerahealth Corp, Full Time · Entry Level · 1-1 Yrs of Exp · Software Engineering · IT · Computer Science · Software Delivering · Information Technology · Administration · IT/Software Development - July 28,Entery Level,Full Time,Software Engneering 
Technical Sales Associate, Sumerge, Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Software Engineering · Presales · Sales · Software Development · Engineering - June 22,Entery Level,Full Time,Software Engneering 
Field Officer, Terre des hommes, Full Time · Contract · Entry Level · 1-3 Yrs of Exp · English · Microsoft Office · Communication · Administration · Communication Skills · MS Office · Administration · Operations/Management - July 26,Entery Level,Full Time,Software Engneering 
Telecommunications Teacher, NASS Academy, Full Time · Entry Level · 1-3 Yrs of Exp · Teaching · Education · School · English · Telecommunication · IT · Computer Science · Software · Software Engineering · IT/Software Development - July 4,Entery Level,Full Time,Software Engneering 
Embedded Systems Machine Learning Engineer, Barkotel, Full Time · Entry Level · 0-2 Yrs of Exp · Embedded Systems · Software · Computer · Computer Science · Information Technology (IT) · Computer Engineering · English · Deep Learning · Design - July 4,Entery Level,Full Time,Software Engneering 
Student Counsellor, Universal Education, Full Time · Entry Level · 0-4 Yrs of Exp · Student Counsellor · Counsellor · Education · Study Abroad Counsellor · English · Arabic · French · Administration · Administration - June 27,Entery Level,Full Time,Software Engneering 
Data Engineer (Remote), Gemography, Full Time · Work From Home · Entry Level · 1-7 Yrs of Exp · Python · Apache Spark · Pandas · Big Data · Git · MySQL · Hadoop · SQL · Information Technology (IT) · DevOps · .Net · JSON - July 28,Entery Level,Full Time,Software Engneering 
Telecommunications Teacher, Don Bosco, Full Time · Entry Level · Telecommunication · Teacher · Teaching · English · Education · Computer Science · IT · Engineering · Italian · IT/Software Development · Engineering - Telecom/Technology - June 12,Entery Level,Full Time,Software Engneering 
Cloud Engineer, Link Datacenter, Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineeirng · Cloud Engineering · Cloud · Software Development · Software Engineering · SaaS - June 29,Entery Level,Full Time,Software Engneering 
ERP Implementer- France language, Ultimate Solutions Egypt, Full Time · Entry Level · 0-5 Yrs of Exp · ERP · Information Technology (IT) · Implementation · Communication · English · Computer Science · Customer Service/Support · IT/Software Development - July 26,Entery Level,Full Time,Software Engneering 
Backend Node JS intern - Alexandria, Curawella, Internship · Entry Level · 0-1 Yrs of Exp · bash · Software Development · javaScript · Node.js · Git · AWS · NoSQL · MYSQL · socket.io · MSSQL · Information Technology (IT) · Computer Science - June 28,Entery Level,Internship,Software Engneering 
Business Analyst, Estafsar, Full Time · Entry Level · 1-5 Yrs of Exp · Business Analysis · Analyst · Jira · Information Technology (IT) · Computer Science · English · Product Own · FinTech · SDLC · Insurance - New,Entery Level,Full Time,Software Engneering 
Demand Planner/ Engineer, Fine Hygienic Holding, Full Time · Entry Level · 1-3 Yrs of Exp · Demand · Demand Planning · Supply Chain · FMCG · Business · Logistics · ERP · English · Engineering · Logistics/Supply Chain · Engineering - Other - New,Entery Level,Full Time,Software Engneering 
Odoo Implementer, Simplex, Part Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · ERP · Odoo · Computer Science · Engineering · Software Engineering · Software · IT/Software Development - July 6,Entery Level,Part Time,Software Engneering 
QC Microbiology Specialist - Pharmaceutical, Multicare, Full Time · Entry Level · 1-2 Yrs of Exp · Pharmaceutical · Quality Control · QC · Pharmacy · Communication Skills · English · Manufacturing/Production · Quality · Pharmaceutical - July 17,Entery Level,Full Time,Software Engneering 
Community Officer - Ideaspace HELIO, Cultiv, Full Time · Entry Level · 1-3 Yrs of Exp · Public Relations (PR) · Marketing · Masscommunication · Business Administration · Media · Social Media · Digital Marketing · Business Development - July 28,Entery Level,Full Time,Software Engneering 
Mobile App Tester - Internship, ElMnassa Innovation & Development, Internship · Entry Level · 0-1 Yrs of Exp · Mobile Testing · Computer Science · Software Testing · Troubleshooting · iOS · Android · Testing · Quality Control · Quality Assurance · Quality - July 21,Entery Level,Internship,Software Engneering 
Teaching Assistants - Faculty Of Business..., Egypt University of Informatics (EUI), Full Time · Entry Level · 1-4 Yrs of Exp · Education · Teaching · Communication · Business · English · Economics · Business Administration · Finance · Administration · Accounting · Commerce - June 29,Entery Level,Full Time,Software Engneering 
